county,office,district,party,candidate,votes,winner,write-in,notes
,Corporation Commissioner,,DEM,Barbara Lubin,99631,True,,
Apache,Corporation Commissioner,,LBT,Ray Price,18,,,
Cochise,Corporation Commissioner,,LBT,Ray Price,27,,,
Coconino,Corporation Commissioner,,LBT,Ray Price,65,,,
Gila,Corporation Commissioner,,LBT,Ray Price,11,,,
Graham,Corporation Commissioner,,LBT,Ray Price,4,,,
Greenlee,Corporation Commissioner,,LBT,Ray Price,1,,,
La Paz,Corporation Commissioner,,LBT,Ray Price,4,,,
Maricopa,Corporation Commissioner,,LBT,Ray Price,808,,,
Mohave,Corporation Commissioner,,LBT,Ray Price,37,,,
Navajo,Corporation Commissioner,,LBT,Ray Price,13,,,
Pima,Corporation Commissioner,,LBT,Ray Price,382,,,
Pinal,Corporation Commissioner,,LBT,Ray Price,36,,,
Santa Cruz,Corporation Commissioner,,LBT,Ray Price,5,,,
Yavapai,Corporation Commissioner,,LBT,Ray Price,125,,,
Yuma,Corporation Commissioner,,LBT,Ray Price,29,,,
,Corporation Commissioner,,LBT,Ray Price,1565,True,,
Apache,Corporation Commissioner,,REP,Bill Mundell,1443,,,
Cochise,Corporation Commissioner,,REP,Bill Mundell,6408,,,
Coconino,Corporation Commissioner,,REP,Bill Mundell,4346,,,
Gila,Corporation Commissioner,,REP,Bill Mundell,1903,,,
Graham,Corporation Commissioner,,REP,Bill Mundell,1739,,,
Greenlee,Corporation Commissioner,,REP,Bill Mundell,248,,,
La Paz,Corporation Commissioner,,REP,Bill Mundell,954,,,
Maricopa,Corporation Commissioner,,REP,Bill Mundell,137485,,,
Mohave,Corporation Commissioner,,REP,Bill Mundell,9627,,,
Navajo,Corporation Commissioner,,REP,Bill Mundell,3516,,,
Pima,Corporation Commissioner,,REP,Bill Mundell,29348,,,
Pinal,Corporation Commissioner,,REP,Bill Mundell,3976,,,
Santa Cruz,Corporation Commissioner,,REP,Bill Mundell,809,,,
Yavapai,Corporation Commissioner,,REP,Bill Mundell,16683,,,
Yuma,Corporation Commissioner,,REP,Bill Mundell,4996,,,
,Corporation Commissioner,,REP,Bill Mundell,223481,True,,
Apache,Corporation Commissioner,,DEM,Stephen Ahearn,2900,,,
Cochise,Corporation Commissioner,,DEM,Stephen Ahearn,2653,,,
Coconino,Corporation Commissioner,,DEM,Stephen Ahearn,2294,,,
Gila,Corporation Commissioner,,DEM,Stephen Ahearn,959,,,
Graham,Corporation Commissioner,,DEM,Stephen Ahearn,1389,,,
Greenlee,Corporation Commissioner,,DEM,Stephen Ahearn,558,,,
La Paz,Corporation Commissioner,,DEM,Stephen Ahearn,346,,,
Maricopa,Corporation Commissioner,,DEM,Stephen Ahearn,23050,,,
Mohave,Corporation Commissioner,,DEM,Stephen Ahearn,1685,,,
Navajo,Corporation Commissioner,,DEM,Stephen Ahearn,2256,,,
Pima,Corporation Commissioner,,DEM,Stephen Ahearn,17138,,,
Pinal,Corporation Commissioner,,DEM,Stephen Ahearn,2634,,,
Santa Cruz,Corporation Commissioner,,DEM,Stephen Ahearn,899,,,
Yavapai,Corporation Commissioner,,DEM,Stephen Ahearn,2287,,,
Yuma,Corporation Commissioner,,DEM,Stephen Ahearn,1953,,,
,Corporation Commissioner,,DEM,Stephen Ahearn,63001,,,
Apache,Corporation Commissioner,,DEM,Sandra Kennedy,6291,,,
Cochise,Corporation Commissioner,,DEM,Sandra Kennedy,4847,,,
Coconino,Corporation Commissioner,,DEM,Sandra Kennedy,4372,,,
Gila,Corporation Commissioner,,DEM,Sandra Kennedy,1787,,,
Graham,Corporation Commissioner,,DEM,Sandra Kennedy,2395,,,
Greenlee,Corporation Commissioner,,DEM,Sandra Kennedy,992,,,
La Paz,Corporation Commissioner,,DEM,Sandra Kennedy,520,,,
Maricopa,Corporation Commissioner,,DEM,Sandra Kennedy,33906,,,
Mohave,Corporation Commissioner,,DEM,Sandra Kennedy,3225,,,
Navajo,Corporation Commissioner,,DEM,Sandra Kennedy,4802,,,
Pima,Corporation Commissioner,,DEM,Sandra Kennedy,21219,,,
Pinal,Corporation Commissioner,,DEM,Sandra Kennedy,5144,,,
Santa Cruz,Corporation Commissioner,,DEM,Sandra Kennedy,2934,,,
Yavapai,Corporation Commissioner,,DEM,Sandra Kennedy,3460,,,
Yuma,Corporation Commissioner,,DEM,Sandra Kennedy,3238,,,
,Corporation Commissioner,,DEM,Sandra Kennedy,99132,True,,
Apache,Corporation Commissioner,,LBT,Edward E. Zajac,7,,True,
Cochise,Corporation Commissioner,,LBT,Edward E. Zajac,3,,True,
Coconino,Corporation Commissioner,,LBT,Edward E. Zajac,1,,True,
Gila,Corporation Commissioner,,LBT,Edward E. Zajac,1,,True,
Graham,Corporation Commissioner,,LBT,Edward E. Zajac,1,,True,
Greenlee,Corporation Commissioner,,LBT,Edward E. Zajac,0,,True,
La Paz,Corporation Commissioner,,LBT,Edward E. Zajac,0,,True,
Maricopa,Corporation Commissioner,,LBT,Edward E. Zajac,43,,True,
Mohave,Corporation Commissioner,,LBT,Edward E. Zajac,6,,True,
Navajo,Corporation Commissioner,,LBT,Edward E. Zajac,2,,True,
Pima,Corporation Commissioner,,LBT,Edward E. Zajac,74,,True,
Pinal,Corporation Commissioner,,LBT,Edward E. Zajac,0,,True,
Santa Cruz,Corporation Commissioner,,LBT,Edward E. Zajac,0,,True,
Yavapai,Corporation Commissioner,,LBT,Edward E. Zajac,9,,True,
Yuma,Corporation Commissioner,,LBT,Edward E. Zajac,0,,True,
,Corporation Commissioner,,LBT,Edward E. Zajac,147,True,True,
Apache,Corporation Commissioner,,REP,Marc Spitzer,1457,,,
Cochise,Corporation Commissioner,,REP,Marc Spitzer,6593,,,
Coconino,Corporation Commissioner,,REP,Marc Spitzer,4398,,,
Gila,Corporation Commissioner,,REP,Marc Spitzer,1969,,,
Graham,Corporation Commissioner,,REP,Marc Spitzer,1799,,,
Greenlee,Corporation Commissioner,,REP,Marc Spitzer,256,,,
La Paz,Corporation Commissioner,,REP,Marc Spitzer,970,,,
Maricopa,Corporation Commissioner,,REP,Marc Spitzer,137379,,,
Mohave,Corporation Commissioner,,REP,Marc Spitzer,9913,,,
Navajo,Corporation Commissioner,,REP,Marc Spitzer,3494,,,
Pima,Corporation Commissioner,,REP,Marc Spitzer,28948,,,
Pinal,Corporation Commissioner,,REP,Marc Spitzer,3804,,,
Santa Cruz,Corporation Commissioner,,REP,Marc Spitzer,848,,,
Yavapai,Corporation Commissioner,,REP,Marc Spitzer,17201,,,
Yuma,Corporation Commissioner,,REP,Marc Spitzer,5045,,,
,Corporation Commissioner,,REP,Marc Spitzer,224074,True,,
