county,precinct,office,district,candidate,party,votes,election_day,early_voting,provisional
Cochise,09 DO Calvary,State House,14,Write-In,,0,0,0,0
Cochise,09 DO Calvary,State House,14,Overvotes,,0,0,0,0
Cochise,09 DO Calvary,State House,14,Undervotes,,366,21,338,7
Cochise,09 DO Calvary,Corporation Commissioner,,"Tovar, Anna",DEM,698,43,627,28
Cochise,09 DO Calvary,Corporation Commissioner,,"Mundell, William ""Bill""",DEM,548,35,489,24
Cochise,09 DO Calvary,Corporation Commissioner,,"Stanfield, Shea",DEM,524,38,464,22
Cochise,09 DO Calvary,Corporation Commissioner,,"Marquez Peterson, Lea",REP,228,38,170,20
Cochise,09 DO Calvary,Corporation Commissioner,,"O'Connor, James ""Jim""",REP,207,38,151,18
Cochise,09 DO Calvary,Corporation Commissioner,,"Sloan, Eric",REP,177,33,126,18
Cochise,09 DO Calvary,Corporation Commissioner,,Write-In,,0,0,0,0
Cochise,09 DO Calvary,Corporation Commissioner,,Overvotes,,0,0,0,0
Cochise,09 DO Calvary,Corporation Commissioner,,Undervotes,,687,36,640,11
Cochise,10 DO Carlson,Registered Voters,,,,1927,,,
Cochise,10 DO Carlson,Ballots Cast,,,,1357,89,1217,51
Cochise,10 DO Carlson,Ballots Cast Blank,,,,0,0,0,0
Cochise,10 DO Carlson,President,,Biden / Harris,DEM,926,37,865,24
Cochise,10 DO Carlson,President,,Trump / Pence,REP,413,51,335,27
Cochise,10 DO Carlson,President,,Jorgensen / Cohen,LBT,13,0,13,0
Cochise,10 DO Carlson,President,,Write-In,,1,1,0,0
Cochise,10 DO Carlson,President,,Overvotes,,0,0,0,0
Cochise,10 DO Carlson,President,,Undervotes,,4,0,4,0
Cochise,10 DO Carlson,U.S. Senate,,"Kelly, Mark",DEM,965,43,896,26
Cochise,10 DO Carlson,U.S. Senate,,"McSally, Martha",REP,379,44,311,24
Cochise,10 DO Carlson,U.S. Senate,,Write-In,,2,2,0,0
Cochise,10 DO Carlson,U.S. Senate,,Overvotes,,0,0,0,0
Cochise,10 DO Carlson,U.S. Senate,,Undervotes,,11,0,10,1
Cochise,10 DO Carlson,U.S. House,2,"Kirkpatrick, Ann",DEM,967,48,894,25
Cochise,10 DO Carlson,U.S. House,2,"Martin, Brandon",REP,360,39,296,25
Cochise,10 DO Carlson,U.S. House,2,Write-In,,1,1,0,0
Cochise,10 DO Carlson,U.S. House,2,Overvotes,,0,0,0,0
Cochise,10 DO Carlson,U.S. House,2,Undervotes,,29,1,27,1
Cochise,10 DO Carlson,State Senate,14,"Karp, Bob",DEM,922,37,861,24
Cochise,10 DO Carlson,State Senate,14,"Gowan, David",REP,389,48,315,26
Cochise,10 DO Carlson,State Senate,14,Write-In,,2,1,1,0
Cochise,10 DO Carlson,State Senate,14,Overvotes,,0,0,0,0
Cochise,10 DO Carlson,State Senate,14,Undervotes,,42,2,39,1
Cochise,10 DO Carlson,State House,14,"Beach-Moschetti, Kimberly ""Kim""",DEM,772,42,706,24
Cochise,10 DO Carlson,State House,14,"Maestas-Condos, Ronnie",DEM,729,34,672,23
Cochise,10 DO Carlson,State House,14,"Griffin, Gail",REP,417,44,347,26
Cochise,10 DO Carlson,State House,14,"Nutt, Becky",REP,354,44,288,22
Cochise,10 DO Carlson,State House,14,Write-In,,3,1,2,0
Cochise,10 DO Carlson,State House,14,Overvotes,,0,0,0,0
Cochise,10 DO Carlson,State House,14,Undervotes,,435,11,417,7
Cochise,10 DO Carlson,Corporation Commissioner,,"Tovar, Anna",DEM,860,44,789,27
Cochise,10 DO Carlson,Corporation Commissioner,,"Mundell, William ""Bill""",DEM,719,38,658,23
Cochise,10 DO Carlson,Corporation Commissioner,,"Stanfield, Shea",DEM,677,35,623,19
Cochise,10 DO Carlson,Corporation Commissioner,,"Marquez Peterson, Lea",REP,394,46,323,25
Cochise,10 DO Carlson,Corporation Commissioner,,"O'Connor, James ""Jim""",REP,339,44,271,24
Cochise,10 DO Carlson,Corporation Commissioner,,"Sloan, Eric",REP,301,44,236,21
Cochise,10 DO Carlson,Corporation Commissioner,,Write-In,,1,1,0,0
Cochise,10 DO Carlson,Corporation Commissioner,,Overvotes,,3,0,3,0
Cochise,10 DO Carlson,Corporation Commissioner,,Undervotes,,771,12,745,14
Cochise,11 DO Castro Park,Registered Voters,,,,2037,,,
Cochise,11 DO Castro Park,Ballots Cast,,,,1164,102,981,81
Cochise,11 DO Castro Park,Ballots Cast Blank,,,,0,0,0,0
Cochise,11 DO Castro Park,President,,Biden / Harris,DEM,891,61,775,55
Cochise,11 DO Castro Park,President,,Trump / Pence,REP,250,39,188,23
Cochise,11 DO Castro Park,President,,Jorgensen / Cohen,LBT,13,1,11,1
Cochise,11 DO Castro Park,President,,Write-In,,1,0,1,0
Cochise,11 DO Castro Park,President,,Overvotes,,4,0,4,0
Cochise,11 DO Castro Park,President,,Undervotes,,5,1,2,2
Cochise,11 DO Castro Park,U.S. Senate,,"Kelly, Mark",DEM,926,62,806,58
Cochise,11 DO Castro Park,U.S. Senate,,"McSally, Martha",REP,219,37,162,20
Cochise,11 DO Castro Park,U.S. Senate,,Write-In,,3,0,3,0
Cochise,11 DO Castro Park,U.S. Senate,,Overvotes,,1,0,1,0
Cochise,11 DO Castro Park,U.S. Senate,,Undervotes,,15,3,9,3
Cochise,11 DO Castro Park,U.S. House,2,"Kirkpatrick, Ann",DEM,921,68,797,56
Cochise,11 DO Castro Park,U.S. House,2,"Martin, Brandon",REP,201,31,149,21
Cochise,11 DO Castro Park,U.S. House,2,Write-In,,4,1,3,0
Cochise,11 DO Castro Park,U.S. House,2,Overvotes,,0,0,0,0
Cochise,11 DO Castro Park,U.S. House,2,Undervotes,,38,2,32,4
Cochise,11 DO Castro Park,State Senate,14,"Karp, Bob",DEM,882,61,766,55
Cochise,11 DO Castro Park,State Senate,14,"Gowan, David",REP,235,37,175,23
Cochise,11 DO Castro Park,State Senate,14,Write-In,,1,0,1,0
Cochise,11 DO Castro Park,State Senate,14,Overvotes,,2,0,2,0
Cochise,11 DO Castro Park,State Senate,14,Undervotes,,43,3,37,3
Cochise,11 DO Castro Park,State House,14,"Maestas-Condos, Ronnie",DEM,740,55,636,49
Cochise,11 DO Castro Park,State House,14,"Beach-Moschetti, Kimberly ""Kim""",DEM,682,51,583,48
Cochise,11 DO Castro Park,State House,14,"Griffin, Gail",REP,238,34,183,21
Cochise,11 DO Castro Park,State House,14,"Nutt, Becky",REP,195,36,137,22
Cochise,11 DO Castro Park,State House,14,Write-In,,4,2,2,0
Cochise,11 DO Castro Park,State House,14,Overvotes,,0,0,0,0
Cochise,11 DO Castro Park,State House,14,Undervotes,,467,24,421,22
Cochise,11 DO Castro Park,Corporation Commissioner,,"Tovar, Anna",DEM,811,56,699,56
Cochise,11 DO Castro Park,Corporation Commissioner,,"Mundell, William ""Bill""",DEM,623,49,527,47
Cochise,11 DO Castro Park,Corporation Commissioner,,"Stanfield, Shea",DEM,621,46,523,52
Cochise,11 DO Castro Park,Corporation Commissioner,,"Marquez Peterson, Lea",REP,216,36,158,22
Cochise,11 DO Castro Park,Corporation Commissioner,,"O'Connor, James ""Jim""",REP,188,33,135,20
Cochise,11 DO Castro Park,Corporation Commissioner,,"Sloan, Eric",REP,175,33,122,20
Cochise,11 DO Castro Park,Corporation Commissioner,,Write-In,,4,3,1,0
Cochise,11 DO Castro Park,Corporation Commissioner,,Overvotes,,3,0,3,0
Cochise,11 DO Castro Park,Corporation Commissioner,,Undervotes,,848,47,775,26
Cochise,12 DO Gadsden,Registered Voters,,,,1514,,,
Cochise,12 DO Gadsden,Ballots Cast,,,,899,62,784,53
Cochise,12 DO Gadsden,Ballots Cast Blank,,,,2,0,2,0
Cochise,12 DO Gadsden,President,,Biden / Harris,DEM,664,33,597,34
Cochise,12 DO Gadsden,President,,Trump / Pence,REP,212,26,171,15
Cochise,12 DO Gadsden,President,,Jorgensen / Cohen,LBT,12,0,11,1
Cochise,12 DO Gadsden,President,,Write-In,,2,0,1,1
Cochise,12 DO Gadsden,President,,Overvotes,,0,0,0,0
Cochise,12 DO Gadsden,President,,Undervotes,,9,3,4,2
Cochise,12 DO Gadsden,U.S. Senate,,"Kelly, Mark",DEM,682,36,608,38
Cochise,12 DO Gadsden,U.S. Senate,,"McSally, Martha",REP,199,25,159,15
Cochise,12 DO Gadsden,U.S. Senate,,Write-In,,1,0,1,0
Cochise,12 DO Gadsden,U.S. Senate,,Overvotes,,1,0,1,0
Cochise,12 DO Gadsden,U.S. Senate,,Undervotes,,16,1,15,0
Cochise,12 DO Gadsden,U.S. House,2,"Kirkpatrick, Ann",DEM,685,34,612,39
Cochise,12 DO Gadsden,U.S. House,2,"Martin, Brandon",REP,183,25,145,13
Cochise,12 DO Gadsden,U.S. House,2,Write-In,,1,0,1,0
Cochise,12 DO Gadsden,U.S. House,2,Overvotes,,0,0,0,0
Cochise,12 DO Gadsden,U.S. House,2,Undervotes,,30,3,26,1
Cochise,12 DO Gadsden,State Senate,14,"Karp, Bob",DEM,646,36,573,37
Cochise,12 DO Gadsden,State Senate,14,"Gowan, David",REP,216,24,176,16
Cochise,12 DO Gadsden,State Senate,14,Write-In,,1,0,1,0
Cochise,12 DO Gadsden,State Senate,14,Overvotes,,0,0,0,0
Cochise,12 DO Gadsden,State Senate,14,Undervotes,,36,2,34,0
Cochise,12 DO Gadsden,State House,14,"Maestas-Condos, Ronnie",DEM,556,32,491,33
Cochise,12 DO Gadsden,State House,14,"Beach-Moschetti, Kimberly ""Kim""",DEM,532,33,468,31
Cochise,12 DO Gadsden,State House,14,"Griffin, Gail",REP,191,24,152,15
Cochise,12 DO Gadsden,State House,14,"Nutt, Becky",REP,172,21,138,13
Cochise,12 DO Gadsden,State House,14,Write-In,,0,0,0,0
Cochise,12 DO Gadsden,State House,14,Overvotes,,0,0,0,0
Cochise,12 DO Gadsden,State House,14,Undervotes,,347,14,319,14
Cochise,12 DO Gadsden,Corporation Commissioner,,"Tovar, Anna",DEM,635,36,561,38
Cochise,12 DO Gadsden,Corporation Commissioner,,"Mundell, William ""Bill""",DEM,466,28,406,32
Cochise,12 DO Gadsden,Corporation Commissioner,,"Stanfield, Shea",DEM,459,32,396,31
Cochise,12 DO Gadsden,Corporation Commissioner,,"Marquez Peterson, Lea",REP,195,24,155,16
Cochise,12 DO Gadsden,Corporation Commissioner,,"O'Connor, James ""Jim""",REP,149,20,116,13
Cochise,12 DO Gadsden,Corporation Commissioner,,"Sloan, Eric",REP,140,22,105,13
Cochise,12 DO Gadsden,Corporation Commissioner,,Write-In,,0,0,0,0
Cochise,12 DO Gadsden,Corporation Commissioner,,Overvotes,,3,0,3,0
Cochise,12 DO Gadsden,Corporation Commissioner,,Undervotes,,650,24,610,16
Cochise,13 DO Sunnyside,Registered Voters,,,,1800,,,
Cochise,13 DO Sunnyside,Ballots Cast,,,,1044,82,894,68
Cochise,13 DO Sunnyside,Ballots Cast Blank,,,,0,0,0,0
Cochise,13 DO Sunnyside,President,,Biden / Harris,DEM,641,31,581,29
Cochise,13 DO Sunnyside,President,,Trump / Pence,REP,380,50,293,37
Cochise,13 DO Sunnyside,President,,Jorgensen / Cohen,LBT,9,0,8,1
Cochise,13 DO Sunnyside,President,,Write-In,,6,1,4,1
Cochise,13 DO Sunnyside,President,,Overvotes,,1,0,1,0
Cochise,13 DO Sunnyside,President,,Undervotes,,7,0,7,0
Cochise,13 DO Sunnyside,U.S. Senate,,"Kelly, Mark",DEM,686,38,613,35
Cochise,13 DO Sunnyside,U.S. Senate,,"McSally, Martha",REP,342,44,266,32
Cochise,13 DO Sunnyside,U.S. Senate,,Write-In,,2,0,1,1
Cochise,13 DO Sunnyside,U.S. Senate,,Overvotes,,0,0,0,0
Cochise,13 DO Sunnyside,U.S. Senate,,Undervotes,,14,0,14,0
Cochise,13 DO Sunnyside,U.S. House,2,"Kirkpatrick, Ann",DEM,680,42,604,34
Cochise,13 DO Sunnyside,U.S. House,2,"Martin, Brandon",REP,331,40,259,32
Cochise,13 DO Sunnyside,U.S. House,2,Write-In,,0,0,0,0
Cochise,13 DO Sunnyside,U.S. House,2,Overvotes,,0,0,0,0
Cochise,13 DO Sunnyside,U.S. House,2,Undervotes,,33,0,31,2
Cochise,13 DO Sunnyside,State Senate,14,"Karp, Bob",DEM,644,34,574,36
Cochise,13 DO Sunnyside,State Senate,14,"Gowan, David",REP,361,48,282,31
Cochise,13 DO Sunnyside,State Senate,14,Write-In,,1,0,0,1
Cochise,13 DO Sunnyside,State Senate,14,Overvotes,,0,0,0,0
Cochise,13 DO Sunnyside,State Senate,14,Undervotes,,38,0,38,0
Cochise,13 DO Sunnyside,State House,14,"Beach-Moschetti, Kimberly ""Kim""",DEM,530,35,468,27
Cochise,13 DO Sunnyside,State House,14,"Maestas-Condos, Ronnie",DEM,507,34,445,28
Cochise,13 DO Sunnyside,State House,14,"Griffin, Gail",REP,356,46,281,29
Cochise,13 DO Sunnyside,State House,14,"Nutt, Becky",REP,315,41,243,31
Cochise,13 DO Sunnyside,State House,14,Write-In,,1,0,1,0
Cochise,13 DO Sunnyside,State House,14,Overvotes,,2,0,2,0
Cochise,13 DO Sunnyside,State House,14,Undervotes,,377,8,348,21
Cochise,13 DO Sunnyside,Corporation Commissioner,,"Tovar, Anna",DEM,625,38,553,34
Cochise,13 DO Sunnyside,Corporation Commissioner,,"Mundell, William ""Bill""",DEM,481,32,420,29
Cochise,13 DO Sunnyside,Corporation Commissioner,,"Stanfield, Shea",DEM,455,34,396,25
Cochise,13 DO Sunnyside,Corporation Commissioner,,"Marquez Peterson, Lea",REP,343,44,268,31
Cochise,13 DO Sunnyside,Corporation Commissioner,,"O'Connor, James ""Jim""",REP,303,44,231,28
Cochise,13 DO Sunnyside,Corporation Commissioner,,"Sloan, Eric",REP,268,40,203,25
Cochise,13 DO Sunnyside,Corporation Commissioner,,Write-In,,2,2,0,0
Cochise,13 DO Sunnyside,Corporation Commissioner,,Overvotes,,3,0,3,0
Cochise,13 DO Sunnyside,Corporation Commissioner,,Undervotes,,652,12,608,32
Cochise,14 Geater San Pedro,Registered Voters,,,,1917,,,
Cochise,14 Geater San Pedro,Ballots Cast,,,,1493,261,1177,55
Cochise,14 Geater San Pedro,Ballots Cast Blank,,,,0,0,0,0
Cochise,14 Geater San Pedro,President,,Trump / Pence,REP,1053,226,784,43
Cochise,14 Geater San Pedro,President,,Biden / Harris,DEM,390,27,353,10
Cochise,14 Geater San Pedro,President,,Jorgensen / Cohen,LBT,41,8,31,2
Cochise,14 Geater San Pedro,President,,Write-In,,3,0,3,0
Cochise,14 Geater San Pedro,President,,Overvotes,,0,0,0,0
Cochise,14 Geater San Pedro,President,,Undervotes,,6,0,6,0
Cochise,14 Geater San Pedro,U.S. Senate,,"McSally, Martha",REP,1044,228,773,43
Cochise,14 Geater San Pedro,U.S. Senate,,"Kelly, Mark",DEM,425,30,384,11
Cochise,14 Geater San Pedro,U.S. Senate,,Write-In,,9,2,7,0
Cochise,14 Geater San Pedro,U.S. Senate,,Overvotes,,0,0,0,0
Cochise,14 Geater San Pedro,U.S. Senate,,Undervotes,,15,1,13,1
Cochise,14 Geater San Pedro,U.S. House,2,"Martin, Brandon",REP,1057,224,788,45
Cochise,14 Geater San Pedro,U.S. House,2,"Kirkpatrick, Ann",DEM,400,34,357,9
Cochise,14 Geater San Pedro,U.S. House,2,Write-In,,1,0,1,0
Cochise,14 Geater San Pedro,U.S. House,2,Overvotes,,0,0,0,0
Cochise,14 Geater San Pedro,U.S. House,2,Undervotes,,35,3,31,1
Cochise,14 Geater San Pedro,State Senate,14,"Gowan, David",REP,1056,223,787,46
Cochise,14 Geater San Pedro,State Senate,14,"Karp, Bob",DEM,382,33,340,9
Cochise,14 Geater San Pedro,State Senate,14,Write-In,,3,1,2,0
Cochise,14 Geater San Pedro,State Senate,14,Overvotes,,0,0,0,0
Cochise,14 Geater San Pedro,State Senate,14,Undervotes,,49,3,46,0
Cochise,14 Geater San Pedro,State House,14,"Nutt, Becky",REP,1007,221,744,42
Cochise,14 Geater San Pedro,State House,14,"Griffin, Gail",REP,1005,217,742,46
Cochise,14 Geater San Pedro,State House,14,"Beach-Moschetti, Kimberly ""Kim""",DEM,370,36,325,9
Cochise,14 Geater San Pedro,State House,14,"Maestas-Condos, Ronnie",DEM,326,31,285,10
Cochise,14 Geater San Pedro,State House,14,Write-In,,1,0,1,0
Cochise,14 Geater San Pedro,State House,14,Overvotes,,0,0,0,0
Cochise,14 Geater San Pedro,State House,14,Undervotes,,271,15,253,3
Cochise,14 Geater San Pedro,Corporation Commissioner,,"O'Connor, James ""Jim""",REP,994,222,725,47
Cochise,14 Geater San Pedro,Corporation Commissioner,,"Marquez Peterson, Lea",REP,956,218,692,46
Cochise,14 Geater San Pedro,Corporation Commissioner,,"Sloan, Eric",REP,944,213,686,45
Cochise,14 Geater San Pedro,Corporation Commissioner,,"Tovar, Anna",DEM,386,39,338,9
Cochise,14 Geater San Pedro,Corporation Commissioner,,"Mundell, William ""Bill""",DEM,343,31,307,5
Cochise,14 Geater San Pedro,Corporation Commissioner,,"Stanfield, Shea",DEM,328,29,293,6
Cochise,14 Geater San Pedro,Corporation Commissioner,,Write-In,,1,0,1,0
Cochise,14 Geater San Pedro,Corporation Commissioner,,Overvotes,,0,0,0,0
Cochise,14 Geater San Pedro,Corporation Commissioner,,Undervotes,,518,28,483,7
Cochise,15 Hereford,Registered Voters,,,,2200,,,
Cochise,15 Hereford,Ballots Cast,,,,1792,224,1508,60
Cochise,15 Hereford,Ballots Cast Blank,,,,0,0,0,0
Cochise,15 Hereford,President,,Trump / Pence,REP,1180,191,938,51
Cochise,15 Hereford,President,,Biden / Harris,DEM,567,28,532,7
Cochise,15 Hereford,President,,Jorgensen / Cohen,LBT,36,4,30,2
Cochise,15 Hereford,President,,Write-In,,6,0,6,0
Cochise,15 Hereford,President,,Overvotes,,0,0,0,0
Cochise,15 Hereford,President,,Undervotes,,3,1,2,0
Cochise,15 Hereford,U.S. Senate,,"McSally, Martha",REP,1187,191,945,51
Cochise,15 Hereford,U.S. Senate,,"Kelly, Mark",DEM,583,31,543,9
Cochise,15 Hereford,U.S. Senate,,Write-In,,8,2,6,0
Cochise,15 Hereford,U.S. Senate,,Overvotes,,0,0,0,0
Cochise,15 Hereford,U.S. Senate,,Undervotes,,14,0,14,0
Cochise,15 Hereford,U.S. House,2,"Martin, Brandon",REP,1186,193,943,50
Cochise,15 Hereford,U.S. House,2,"Kirkpatrick, Ann",DEM,554,30,515,9
Cochise,15 Hereford,U.S. House,2,Write-In,,3,0,3,0
Cochise,15 Hereford,U.S. House,2,Overvotes,,0,0,0,0
Cochise,15 Hereford,U.S. House,2,Undervotes,,49,1,47,1
Cochise,15 Hereford,State Senate,14,"Gowan, David",REP,1190,197,943,50
Cochise,15 Hereford,State Senate,14,"Karp, Bob",DEM,542,25,508,9
Cochise,15 Hereford,State Senate,14,Write-In,,4,1,3,0
Cochise,15 Hereford,State Senate,14,Overvotes,,0,0,0,0
Cochise,15 Hereford,State Senate,14,Undervotes,,54,1,52,1
Cochise,15 Hereford,State House,14,"Griffin, Gail",REP,1157,193,914,50
Cochise,15 Hereford,State House,14,"Nutt, Becky",REP,1149,191,911,47
Cochise,15 Hereford,State House,14,"Beach-Moschetti, Kimberly ""Kim""",DEM,504,28,467,9
Cochise,15 Hereford,State House,14,"Maestas-Condos, Ronnie",DEM,438,19,411,8
Cochise,15 Hereford,State House,14,Write-In,,2,1,1,0
Cochise,15 Hereford,State House,14,Overvotes,,0,0,0,0
Cochise,15 Hereford,State House,14,Undervotes,,330,16,308,6
Cochise,15 Hereford,Corporation Commissioner,,"Marquez Peterson, Lea",REP,1118,195,875,48
Cochise,15 Hereford,Corporation Commissioner,,"O'Connor, James ""Jim""",REP,1103,190,863,50
Cochise,15 Hereford,Corporation Commissioner,,"Sloan, Eric",REP,1098,191,856,51
Cochise,15 Hereford,Corporation Commissioner,,"Tovar, Anna",DEM,511,24,480,7
Cochise,15 Hereford,Corporation Commissioner,,"Mundell, William ""Bill""",DEM,484,25,453,6
Cochise,15 Hereford,Corporation Commissioner,,"Stanfield, Shea",DEM,453,22,426,5
Cochise,15 Hereford,Corporation Commissioner,,Write-In,,7,3,4,0
Cochise,15 Hereford,Corporation Commissioner,,Overvotes,,0,0,0,0
Cochise,15 Hereford,Corporation Commissioner,,Undervotes,,596,22,561,13
Cochise,16 Huachuca,Registered Voters,,,,1176,,,
Cochise,16 Huachuca,Ballots Cast,,,,792,181,555,56
Cochise,16 Huachuca,Ballots Cast Blank,,,,0,0,0,0
Cochise,16 Huachuca,President,,Trump / Pence,REP,462,140,281,41
Cochise,16 Huachuca,President,,Biden / Harris,DEM,296,37,245,14
Cochise,16 Huachuca,President,,Jorgensen / Cohen,LBT,22,3,18,1
Cochise,16 Huachuca,President,,Write-In,,4,1,3,0
Cochise,16 Huachuca,President,,Overvotes,,1,0,1,0
Cochise,16 Huachuca,President,,Undervotes,,7,0,7,0
Cochise,16 Huachuca,U.S. Senate,,"McSally, Martha",REP,459,142,276,41
Cochise,16 Huachuca,U.S. Senate,,"Kelly, Mark",DEM,307,37,257,13
Cochise,16 Huachuca,U.S. Senate,,Write-In,,11,2,7,2
Cochise,16 Huachuca,U.S. Senate,,Overvotes,,0,0,0,0
Cochise,16 Huachuca,U.S. Senate,,Undervotes,,15,0,15,0
Cochise,16 Huachuca,U.S. House,2,"Martin, Brandon",REP,449,133,275,41
Cochise,16 Huachuca,U.S. House,2,"Kirkpatrick, Ann",DEM,311,43,253,15
Cochise,16 Huachuca,U.S. House,2,Write-In,,5,2,3,0
Cochise,16 Huachuca,U.S. House,2,Overvotes,,0,0,0,0
Cochise,16 Huachuca,U.S. House,2,Undervotes,,27,3,24,0
Cochise,16 Huachuca,State Senate,14,"Gowan, David",REP,473,143,287,43
Cochise,16 Huachuca,State Senate,14,"Karp, Bob",DEM,288,35,240,13
Cochise,16 Huachuca,State Senate,14,Write-In,,0,0,0,0
Cochise,16 Huachuca,State Senate,14,Overvotes,,0,0,0,0
Cochise,16 Huachuca,State Senate,14,Undervotes,,31,3,28,0
Cochise,16 Huachuca,State House,14,"Griffin, Gail",REP,459,139,283,37
Cochise,16 Huachuca,State House,14,"Nutt, Becky",REP,447,139,269,39
Cochise,16 Huachuca,State House,14,"Beach-Moschetti, Kimberly ""Kim""",DEM,262,37,211,14
Cochise,16 Huachuca,State House,14,"Maestas-Condos, Ronnie",DEM,218,30,177,11
Cochise,16 Huachuca,State House,14,Write-In,,2,0,1,1
Cochise,16 Huachuca,State House,14,Overvotes,,0,0,0,0
Cochise,16 Huachuca,State House,14,Undervotes,,196,17,169,10
Cochise,16 Huachuca,Corporation Commissioner,,"Marquez Peterson, Lea",REP,440,139,264,37
Cochise,16 Huachuca,Corporation Commissioner,,"O'Connor, James ""Jim""",REP,435,145,253,37
Cochise,16 Huachuca,Corporation Commissioner,,"Sloan, Eric",REP,421,137,247,37
Cochise,16 Huachuca,Corporation Commissioner,,"Tovar, Anna",DEM,263,32,218,13
Cochise,16 Huachuca,Corporation Commissioner,,"Mundell, William ""Bill""",DEM,229,35,183,11
Cochise,16 Huachuca,Corporation Commissioner,,"Stanfield, Shea",DEM,229,28,187,14
Cochise,16 Huachuca,Corporation Commissioner,,Write-In,,4,0,3,1
Cochise,16 Huachuca,Corporation Commissioner,,Overvotes,,0,0,0,0
Cochise,16 Huachuca,Corporation Commissioner,,Undervotes,,355,27,310,18
Cochise,17 McNeal,Registered Voters,,,,982,,,
Cochise,17 McNeal,Ballots Cast,,,,751,153,554,44
Cochise,17 McNeal,Ballots Cast Blank,,,,0,0,0,0
Cochise,17 McNeal,President,,Trump / Pence,REP,511,137,339,35
Cochise,17 McNeal,President,,Biden / Harris,DEM,231,15,208,8
Cochise,17 McNeal,President,,Jorgensen / Cohen,LBT,4,0,3,1
Cochise,17 McNeal,President,,Write-In,,4,1,3,0
Cochise,17 McNeal,President,,Overvotes,,0,0,0,0
Cochise,17 McNeal,President,,Undervotes,,1,0,1,0
Cochise,17 McNeal,U.S. Senate,,"McSally, Martha",REP,502,141,329,32
Cochise,17 McNeal,U.S. Senate,,"Kelly, Mark",DEM,239,10,217,12
Cochise,17 McNeal,U.S. Senate,,Write-In,,2,1,1,0
Cochise,17 McNeal,U.S. Senate,,Overvotes,,1,0,1,0
Cochise,17 McNeal,U.S. Senate,,Undervotes,,7,1,6,0
Cochise,17 McNeal,U.S. House,2,"Martin, Brandon",REP,490,140,317,33
Cochise,17 McNeal,U.S. House,2,"Kirkpatrick, Ann",DEM,235,13,213,9
Cochise,17 McNeal,U.S. House,2,Write-In,,3,0,3,0
Cochise,17 McNeal,U.S. House,2,Overvotes,,0,0,0,0
Cochise,17 McNeal,U.S. House,2,Undervotes,,23,0,21,2
Cochise,17 McNeal,State Senate,14,"Gowan, David",REP,529,145,347,37
Cochise,17 McNeal,State Senate,14,"Karp, Bob",DEM,202,8,188,6
Cochise,17 McNeal,State Senate,14,Write-In,,0,0,0,0
Cochise,17 McNeal,State Senate,14,Overvotes,,0,0,0,0
Cochise,17 McNeal,State Senate,14,Undervotes,,19,0,18,1
Cochise,17 McNeal,State House,14,"Griffin, Gail",REP,492,134,321,37
Cochise,17 McNeal,State House,14,"Nutt, Becky",REP,479,137,306,36
Cochise,17 McNeal,State House,14,"Beach-Moschetti, Kimberly ""Kim""",DEM,202,14,182,6
Cochise,17 McNeal,State House,14,"Maestas-Condos, Ronnie",DEM,173,9,157,7
Cochise,17 McNeal,State House,14,Write-In,,0,0,0,0
Cochise,17 McNeal,State House,14,Overvotes,,0,0,0,0
Cochise,17 McNeal,State House,14,Undervotes,,154,12,140,2
Cochise,17 McNeal,Corporation Commissioner,,"O'Connor, James ""Jim""",REP,481,136,307,38
Cochise,17 McNeal,Corporation Commissioner,,"Marquez Peterson, Lea",REP,456,138,282,36
Cochise,17 McNeal,Corporation Commissioner,,"Sloan, Eric",REP,444,133,276,35
Cochise,17 McNeal,Corporation Commissioner,,"Tovar, Anna",DEM,207,15,185,7
Cochise,17 McNeal,Corporation Commissioner,,"Mundell, William ""Bill""",DEM,193,10,178,5
Cochise,17 McNeal,Corporation Commissioner,,"Stanfield, Shea",DEM,182,9,166,7
Cochise,17 McNeal,Corporation Commissioner,,Write-In,,0,0,0,0
Cochise,17 McNeal,Corporation Commissioner,,Overvotes,,0,0,0,0
Cochise,17 McNeal,Corporation Commissioner,,Undervotes,,287,18,265,4
Cochise,18 Naco,Registered Voters,,,,763,,,
Cochise,18 Naco,Ballots Cast,,,,483,38,434,11
Cochise,18 Naco,Ballots Cast Blank,,,,0,0,0,0
Cochise,18 Naco,President,,Biden / Harris,DEM,314,22,289,3
Cochise,18 Naco,President,,Trump / Pence,REP,153,16,130,7
Cochise,18 Naco,President,,Jorgensen / Cohen,LBT,10,0,10,0
Cochise,18 Naco,President,,Write-In,,0,0,0,0
Cochise,18 Naco,President,,Overvotes,,1,0,1,0
Cochise,18 Naco,President,,Undervotes,,5,0,4,1
Cochise,18 Naco,U.S. Senate,,"Kelly, Mark",DEM,336,22,309,5
Cochise,18 Naco,U.S. Senate,,"McSally, Martha",REP,141,15,120,6
Cochise,18 Naco,U.S. Senate,,Write-In,,2,1,1,0
Cochise,18 Naco,U.S. Senate,,Overvotes,,0,0,0,0
Cochise,18 Naco,U.S. Senate,,Undervotes,,4,0,4,0
Cochise,18 Naco,U.S. House,2,"Kirkpatrick, Ann",DEM,340,24,311,5
Cochise,18 Naco,U.S. House,2,"Martin, Brandon",REP,129,14,109,6
Cochise,18 Naco,U.S. House,2,Write-In,,0,0,0,0
Cochise,18 Naco,U.S. House,2,Overvotes,,0,0,0,0
