contest,subjurisdiction,contest_id,contest_name,choice,choice_name,number
9,District 9 (62),10,U.S. PRESIDENT (REP),999999,Number of Precincts for Race,1
9,District 9 (62),10,U.S. PRESIDENT (REP),999998,Number of Precincts Reporting,1
9,District 9 (62),10,U.S. PRESIDENT (REP),999997,Registered Voters,718
9,District 9 (62),10,U.S. PRESIDENT (REP),999996,Times Counted,475
9,District 9 (62),10,U.S. PRESIDENT (REP),10,"SANTORUM, RICK",1
9,District 9 (62),10,U.S. PRESIDENT (REP),20,"COOK, TIM",0
9,District 9 (62),10,U.S. PRESIDENT (REP),30,"PAUL, RAND",1
9,District 9 (62),10,U.S. PRESIDENT (REP),40,"RUBIO, MARCO",51
9,District 9 (62),10,U.S. PRESIDENT (REP),50,"GRAHAM, LINDSEY",0
9,District 9 (62),10,U.S. PRESIDENT (REP),60,"KASICH, JOHN R.",44
9,District 9 (62),10,U.S. PRESIDENT (REP),70,"BUSH, JEB",1
9,District 9 (62),10,U.S. PRESIDENT (REP),80,"TRUMP, DONALD J.",160
9,District 9 (62),10,U.S. PRESIDENT (REP),90,"FIORINA, CARLY",1
9,District 9 (62),10,U.S. PRESIDENT (REP),100,"PATAKI, GEORGE E.",0
9,District 9 (62),10,U.S. PRESIDENT (REP),110,"CRUZ, TED",201
9,District 9 (62),10,U.S. PRESIDENT (REP),120,"HUCKABEE, MIKE",1
9,District 9 (62),10,U.S. PRESIDENT (REP),130,"CHRISTIE, CHRIS",2
9,District 9 (62),10,U.S. PRESIDENT (REP),140,"CARSON, BEN",11
9,District 9 (62),20,U.S. PRESIDENT (DEM),999999,Number of Precincts for Race,1
9,District 9 (62),20,U.S. PRESIDENT (DEM),999998,Number of Precincts Reporting,1
9,District 9 (62),20,U.S. PRESIDENT (DEM),999997,Registered Voters,878
9,District 9 (62),20,U.S. PRESIDENT (DEM),999996,Times Counted,636
9,District 9 (62),20,U.S. PRESIDENT (DEM),10,"DE LA FUENTE, ROQUE",0
9,District 9 (62),20,U.S. PRESIDENT (DEM),20,"STEINBERG, MICHAEL",1
9,District 9 (62),20,U.S. PRESIDENT (DEM),30,"SANDERS, BERNIE",405
9,District 9 (62),20,U.S. PRESIDENT (DEM),40,"O'MALLEY, MARTIN J.",2
9,District 9 (62),20,U.S. PRESIDENT (DEM),50,"CLINTON, HILLARY",224
9,District 9 (62),20,U.S. PRESIDENT (DEM),60,"HEWES, HENRY",2
9,District 9 (62),30,U.S. PRESIDENT (GRN),999999,Number of Precincts for Race,1
9,District 9 (62),30,U.S. PRESIDENT (GRN),999998,Number of Precincts Reporting,1
9,District 9 (62),30,U.S. PRESIDENT (GRN),999997,Registered Voters,12
9,District 9 (62),30,U.S. PRESIDENT (GRN),999996,Times Counted,2
9,District 9 (62),30,U.S. PRESIDENT (GRN),10,"MESPLAY, KENT",0
9,District 9 (62),30,U.S. PRESIDENT (GRN),20,"STEIN, JILL",2
10,"District 10 (86,50)",999999,Race Statistics,999999,Number of Precincts,1
10,"District 10 (86,50)",999999,Race Statistics,999998,Number of Precincts Reporting,1
10,"District 10 (86,50)",10,U.S. PRESIDENT (REP),999999,Number of Precincts for Race,1
10,"District 10 (86,50)",10,U.S. PRESIDENT (REP),999998,Number of Precincts Reporting,1
10,"District 10 (86,50)",10,U.S. PRESIDENT (REP),999997,Registered Voters,768
10,"District 10 (86,50)",10,U.S. PRESIDENT (REP),999996,Times Counted,479
10,"District 10 (86,50)",10,U.S. PRESIDENT (REP),10,"SANTORUM, RICK",0
10,"District 10 (86,50)",10,U.S. PRESIDENT (REP),20,"COOK, TIM",0
10,"District 10 (86,50)",10,U.S. PRESIDENT (REP),30,"PAUL, RAND",1
10,"District 10 (86,50)",10,U.S. PRESIDENT (REP),40,"RUBIO, MARCO",40
10,"District 10 (86,50)",10,U.S. PRESIDENT (REP),50,"GRAHAM, LINDSEY",0
10,"District 10 (86,50)",10,U.S. PRESIDENT (REP),60,"KASICH, JOHN R.",39
10,"District 10 (86,50)",10,U.S. PRESIDENT (REP),70,"BUSH, JEB",0
10,"District 10 (86,50)",10,U.S. PRESIDENT (REP),80,"TRUMP, DONALD J.",179
10,"District 10 (86,50)",10,U.S. PRESIDENT (REP),90,"FIORINA, CARLY",1
10,"District 10 (86,50)",10,U.S. PRESIDENT (REP),100,"PATAKI, GEORGE E.",0
10,"District 10 (86,50)",10,U.S. PRESIDENT (REP),110,"CRUZ, TED",206
10,"District 10 (86,50)",10,U.S. PRESIDENT (REP),120,"HUCKABEE, MIKE",1
10,"District 10 (86,50)",10,U.S. PRESIDENT (REP),130,"CHRISTIE, CHRIS",0
10,"District 10 (86,50)",10,U.S. PRESIDENT (REP),140,"CARSON, BEN",12
10,"District 10 (86,50)",20,U.S. PRESIDENT (DEM),999999,Number of Precincts for Race,1
10,"District 10 (86,50)",20,U.S. PRESIDENT (DEM),999998,Number of Precincts Reporting,1
10,"District 10 (86,50)",20,U.S. PRESIDENT (DEM),999997,Registered Voters,566
10,"District 10 (86,50)",20,U.S. PRESIDENT (DEM),999996,Times Counted,367
10,"District 10 (86,50)",20,U.S. PRESIDENT (DEM),10,"DE LA FUENTE, ROQUE",3
10,"District 10 (86,50)",20,U.S. PRESIDENT (DEM),20,"STEINBERG, MICHAEL",1
10,"District 10 (86,50)",20,U.S. PRESIDENT (DEM),30,"SANDERS, BERNIE",181
10,"District 10 (86,50)",20,U.S. PRESIDENT (DEM),40,"O'MALLEY, MARTIN J.",6
10,"District 10 (86,50)",20,U.S. PRESIDENT (DEM),50,"CLINTON, HILLARY",173
10,"District 10 (86,50)",20,U.S. PRESIDENT (DEM),60,"HEWES, HENRY",3
10,"District 10 (86,50)",30,U.S. PRESIDENT (GRN),999999,Number of Precincts for Race,1
10,"District 10 (86,50)",30,U.S. PRESIDENT (GRN),999998,Number of Precincts Reporting,1
10,"District 10 (86,50)",30,U.S. PRESIDENT (GRN),999997,Registered Voters,3
10,"District 10 (86,50)",30,U.S. PRESIDENT (GRN),999996,Times Counted,2
10,"District 10 (86,50)",30,U.S. PRESIDENT (GRN),10,"MESPLAY, KENT",0
10,"District 10 (86,50)",30,U.S. PRESIDENT (GRN),20,"STEIN, JILL",2
11,"District 11 (51,52)",999999,Race Statistics,999999,Number of Precincts,1
11,"District 11 (51,52)",999999,Race Statistics,999998,Number of Precincts Reporting,1
11,"District 11 (51,52)",10,U.S. PRESIDENT (REP),999999,Number of Precincts for Race,1
11,"District 11 (51,52)",10,U.S. PRESIDENT (REP),999998,Number of Precincts Reporting,1
11,"District 11 (51,52)",10,U.S. PRESIDENT (REP),999997,Registered Voters,632
11,"District 11 (51,52)",10,U.S. PRESIDENT (REP),999996,Times Counted,418
11,"District 11 (51,52)",10,U.S. PRESIDENT (REP),10,"SANTORUM, RICK",1
11,"District 11 (51,52)",10,U.S. PRESIDENT (REP),20,"COOK, TIM",0
11,"District 11 (51,52)",10,U.S. PRESIDENT (REP),30,"PAUL, RAND",2
11,"District 11 (51,52)",10,U.S. PRESIDENT (REP),40,"RUBIO, MARCO",26
11,"District 11 (51,52)",10,U.S. PRESIDENT (REP),50,"GRAHAM, LINDSEY",0
11,"District 11 (51,52)",10,U.S. PRESIDENT (REP),60,"KASICH, JOHN R.",29
11,"District 11 (51,52)",10,U.S. PRESIDENT (REP),70,"BUSH, JEB",0
11,"District 11 (51,52)",10,U.S. PRESIDENT (REP),80,"TRUMP, DONALD J.",166
11,"District 11 (51,52)",10,U.S. PRESIDENT (REP),90,"FIORINA, CARLY",0
11,"District 11 (51,52)",10,U.S. PRESIDENT (REP),100,"PATAKI, GEORGE E.",0
11,"District 11 (51,52)",10,U.S. PRESIDENT (REP),110,"CRUZ, TED",177
11,"District 11 (51,52)",10,U.S. PRESIDENT (REP),120,"HUCKABEE, MIKE",1
11,"District 11 (51,52)",10,U.S. PRESIDENT (REP),130,"CHRISTIE, CHRIS",1
11,"District 11 (51,52)",10,U.S. PRESIDENT (REP),140,"CARSON, BEN",14
11,"District 11 (51,52)",20,U.S. PRESIDENT (DEM),999999,Number of Precincts for Race,1
11,"District 11 (51,52)",20,U.S. PRESIDENT (DEM),999998,Number of Precincts Reporting,1
11,"District 11 (51,52)",20,U.S. PRESIDENT (DEM),999997,Registered Voters,486
11,"District 11 (51,52)",20,U.S. PRESIDENT (DEM),999996,Times Counted,331
11,"District 11 (51,52)",20,U.S. PRESIDENT (DEM),10,"DE LA FUENTE, ROQUE",2
11,"District 11 (51,52)",20,U.S. PRESIDENT (DEM),20,"STEINBERG, MICHAEL",1
11,"District 11 (51,52)",20,U.S. PRESIDENT (DEM),30,"SANDERS, BERNIE",160
11,"District 11 (51,52)",20,U.S. PRESIDENT (DEM),40,"O'MALLEY, MARTIN J.",2
11,"District 11 (51,52)",20,U.S. PRESIDENT (DEM),50,"CLINTON, HILLARY",160
11,"District 11 (51,52)",20,U.S. PRESIDENT (DEM),60,"HEWES, HENRY",6
11,"District 11 (51,52)",30,U.S. PRESIDENT (GRN),999999,Number of Precincts for Race,1
11,"District 11 (51,52)",30,U.S. PRESIDENT (GRN),999998,Number of Precincts Reporting,1
11,"District 11 (51,52)",30,U.S. PRESIDENT (GRN),999997,Registered Voters,2
11,"District 11 (51,52)",30,U.S. PRESIDENT (GRN),999996,Times Counted,0
11,"District 11 (51,52)",30,U.S. PRESIDENT (GRN),10,"MESPLAY, KENT",0
11,"District 11 (51,52)",30,U.S. PRESIDENT (GRN),20,"STEIN, JILL",0
12,District 12 (92),999999,Race Statistics,999999,Number of Precincts,1
12,District 12 (92),999999,Race Statistics,999998,Number of Precincts Reporting,1
12,District 12 (92),10,U.S. PRESIDENT (REP),999999,Number of Precincts for Race,1
12,District 12 (92),10,U.S. PRESIDENT (REP),999998,Number of Precincts Reporting,1
12,District 12 (92),10,U.S. PRESIDENT (REP),999997,Registered Voters,537
12,District 12 (92),10,U.S. PRESIDENT (REP),999996,Times Counted,335
12,District 12 (92),10,U.S. PRESIDENT (REP),10,"SANTORUM, RICK",0
12,District 12 (92),10,U.S. PRESIDENT (REP),20,"COOK, TIM",0
12,District 12 (92),10,U.S. PRESIDENT (REP),30,"PAUL, RAND",1
12,District 12 (92),10,U.S. PRESIDENT (REP),40,"RUBIO, MARCO",25
12,District 12 (92),10,U.S. PRESIDENT (REP),50,"GRAHAM, LINDSEY",0
12,District 12 (92),10,U.S. PRESIDENT (REP),60,"KASICH, JOHN R.",26
12,District 12 (92),10,U.S. PRESIDENT (REP),70,"BUSH, JEB",4
12,District 12 (92),10,U.S. PRESIDENT (REP),80,"TRUMP, DONALD J.",131
12,District 12 (92),10,U.S. PRESIDENT (REP),90,"FIORINA, CARLY",1
12,District 12 (92),10,U.S. PRESIDENT (REP),100,"PATAKI, GEORGE E.",0
12,District 12 (92),10,U.S. PRESIDENT (REP),110,"CRUZ, TED",141
12,District 12 (92),10,U.S. PRESIDENT (REP),120,"HUCKABEE, MIKE",0
12,District 12 (92),10,U.S. PRESIDENT (REP),130,"CHRISTIE, CHRIS",0
12,District 12 (92),10,U.S. PRESIDENT (REP),140,"CARSON, BEN",6
12,District 12 (92),20,U.S. PRESIDENT (DEM),999999,Number of Precincts for Race,1
12,District 12 (92),20,U.S. PRESIDENT (DEM),999998,Number of Precincts Reporting,1
12,District 12 (92),20,U.S. PRESIDENT (DEM),999997,Registered Voters,457
12,District 12 (92),20,U.S. PRESIDENT (DEM),999996,Times Counted,289
12,District 12 (92),20,U.S. PRESIDENT (DEM),10,"DE LA FUENTE, ROQUE",4
12,District 12 (92),20,U.S. PRESIDENT (DEM),20,"STEINBERG, MICHAEL",2
12,District 12 (92),20,U.S. PRESIDENT (DEM),30,"SANDERS, BERNIE",151
12,District 12 (92),20,U.S. PRESIDENT (DEM),40,"O'MALLEY, MARTIN J.",2
12,District 12 (92),20,U.S. PRESIDENT (DEM),50,"CLINTON, HILLARY",129
12,District 12 (92),20,U.S. PRESIDENT (DEM),60,"HEWES, HENRY",0
12,District 12 (92),30,U.S. PRESIDENT (GRN),999999,Number of Precincts for Race,1
12,District 12 (92),30,U.S. PRESIDENT (GRN),999998,Number of Precincts Reporting,1
12,District 12 (92),30,U.S. PRESIDENT (GRN),999997,Registered Voters,10
12,District 12 (92),30,U.S. PRESIDENT (GRN),999996,Times Counted,1
12,District 12 (92),30,U.S. PRESIDENT (GRN),10,"MESPLAY, KENT",0
12,District 12 (92),30,U.S. PRESIDENT (GRN),20,"STEIN, JILL",1
13,District 13 (85),999999,Race Statistics,999999,Number of Precincts,1
13,District 13 (85),999999,Race Statistics,999998,Number of Precincts Reporting,1
13,District 13 (85),10,U.S. PRESIDENT (REP),999999,Number of Precincts for Race,1
13,District 13 (85),10,U.S. PRESIDENT (REP),999998,Number of Precincts Reporting,1
13,District 13 (85),10,U.S. PRESIDENT (REP),999997,Registered Voters,517
13,District 13 (85),10,U.S. PRESIDENT (REP),999996,Times Counted,332
13,District 13 (85),10,U.S. PRESIDENT (REP),10,"SANTORUM, RICK",1
13,District 13 (85),10,U.S. PRESIDENT (REP),20,"COOK, TIM",0
13,District 13 (85),10,U.S. PRESIDENT (REP),30,"PAUL, RAND",1
13,District 13 (85),10,U.S. PRESIDENT (REP),40,"RUBIO, MARCO",28
13,District 13 (85),10,U.S. PRESIDENT (REP),50,"GRAHAM, LINDSEY",0
13,District 13 (85),10,U.S. PRESIDENT (REP),60,"KASICH, JOHN R.",22
13,District 13 (85),10,U.S. PRESIDENT (REP),70,"BUSH, JEB",2
13,District 13 (85),10,U.S. PRESIDENT (REP),80,"TRUMP, DONALD J.",133
13,District 13 (85),10,U.S. PRESIDENT (REP),90,"FIORINA, CARLY",1
13,District 13 (85),10,U.S. PRESIDENT (REP),100,"PATAKI, GEORGE E.",1
13,District 13 (85),10,U.S. PRESIDENT (REP),110,"CRUZ, TED",134
13,District 13 (85),10,U.S. PRESIDENT (REP),120,"HUCKABEE, MIKE",1
13,District 13 (85),10,U.S. PRESIDENT (REP),130,"CHRISTIE, CHRIS",1
13,District 13 (85),10,U.S. PRESIDENT (REP),140,"CARSON, BEN",6
13,District 13 (85),20,U.S. PRESIDENT (DEM),999999,Number of Precincts for Race,1
13,District 13 (85),20,U.S. PRESIDENT (DEM),999998,Number of Precincts Reporting,1
13,District 13 (85),20,U.S. PRESIDENT (DEM),999997,Registered Voters,388
13,District 13 (85),20,U.S. PRESIDENT (DEM),999996,Times Counted,260
13,District 13 (85),20,U.S. PRESIDENT (DEM),10,"DE LA FUENTE, ROQUE",3
13,District 13 (85),20,U.S. PRESIDENT (DEM),20,"STEINBERG, MICHAEL",0
13,District 13 (85),20,U.S. PRESIDENT (DEM),30,"SANDERS, BERNIE",154
13,District 13 (85),20,U.S. PRESIDENT (DEM),40,"O'MALLEY, MARTIN J.",1
13,District 13 (85),20,U.S. PRESIDENT (DEM),50,"CLINTON, HILLARY",100
13,District 13 (85),20,U.S. PRESIDENT (DEM),60,"HEWES, HENRY",1
13,District 13 (85),30,U.S. PRESIDENT (GRN),999999,Number of Precincts for Race,1
13,District 13 (85),30,U.S. PRESIDENT (GRN),999998,Number of Precincts Reporting,1
13,District 13 (85),30,U.S. PRESIDENT (GRN),999997,Registered Voters,4
13,District 13 (85),30,U.S. PRESIDENT (GRN),999996,Times Counted,3
13,District 13 (85),30,U.S. PRESIDENT (GRN),10,"MESPLAY, KENT",1
13,District 13 (85),30,U.S. PRESIDENT (GRN),20,"STEIN, JILL",2
14,District 14 (58),999999,Race Statistics,999999,Number of Precincts,1
14,District 14 (58),999999,Race Statistics,999998,Number of Precincts Reporting,1
14,District 14 (58),10,U.S. PRESIDENT (REP),999999,Number of Precincts for Race,1
14,District 14 (58),10,U.S. PRESIDENT (REP),999998,Number of Precincts Reporting,1
14,District 14 (58),10,U.S. PRESIDENT (REP),999997,Registered Voters,357
14,District 14 (58),10,U.S. PRESIDENT (REP),999996,Times Counted,177
14,District 14 (58),10,U.S. PRESIDENT (REP),10,"SANTORUM, RICK",1
14,District 14 (58),10,U.S. PRESIDENT (REP),20,"COOK, TIM",0
14,District 14 (58),10,U.S. PRESIDENT (REP),30,"PAUL, RAND",0
14,District 14 (58),10,U.S. PRESIDENT (REP),40,"RUBIO, MARCO",11
14,District 14 (58),10,U.S. PRESIDENT (REP),50,"GRAHAM, LINDSEY",0
14,District 14 (58),10,U.S. PRESIDENT (REP),60,"KASICH, JOHN R.",11
14,District 14 (58),10,U.S. PRESIDENT (REP),70,"BUSH, JEB",3
14,District 14 (58),10,U.S. PRESIDENT (REP),80,"TRUMP, DONALD J.",67
14,District 14 (58),10,U.S. PRESIDENT (REP),90,"FIORINA, CARLY",1
14,District 14 (58),10,U.S. PRESIDENT (REP),100,"PATAKI, GEORGE E.",0
14,District 14 (58),10,U.S. PRESIDENT (REP),110,"CRUZ, TED",75
14,District 14 (58),10,U.S. PRESIDENT (REP),120,"HUCKABEE, MIKE",1
14,District 14 (58),10,U.S. PRESIDENT (REP),130,"CHRISTIE, CHRIS",0
14,District 14 (58),10,U.S. PRESIDENT (REP),140,"CARSON, BEN",6
14,District 14 (58),20,U.S. PRESIDENT (DEM),999999,Number of Precincts for Race,1
14,District 14 (58),20,U.S. PRESIDENT (DEM),999998,Number of Precincts Reporting,1
14,District 14 (58),20,U.S. PRESIDENT (DEM),999997,Registered Voters,64
14,District 14 (58),20,U.S. PRESIDENT (DEM),999996,Times Counted,33
14,District 14 (58),20,U.S. PRESIDENT (DEM),10,"DE LA FUENTE, ROQUE",0
14,District 14 (58),20,U.S. PRESIDENT (DEM),20,"STEINBERG, MICHAEL",0
14,District 14 (58),20,U.S. PRESIDENT (DEM),30,"SANDERS, BERNIE",19
14,District 14 (58),20,U.S. PRESIDENT (DEM),40,"O'MALLEY, MARTIN J.",1
14,District 14 (58),20,U.S. PRESIDENT (DEM),50,"CLINTON, HILLARY",11
14,District 14 (58),20,U.S. PRESIDENT (DEM),60,"HEWES, HENRY",2
14,District 14 (58),30,U.S. PRESIDENT (GRN),999999,Number of Precincts for Race,1
14,District 14 (58),30,U.S. PRESIDENT (GRN),999998,Number of Precincts Reporting,1
14,District 14 (58),30,U.S. PRESIDENT (GRN),999997,Registered Voters,0
14,District 14 (58),30,U.S. PRESIDENT (GRN),999996,Times Counted,0
14,District 14 (58),30,U.S. PRESIDENT (GRN),10,"MESPLAY, KENT",0
14,District 14 (58),30,U.S. PRESIDENT (GRN),20,"STEIN, JILL",0
15,District 15 (59),999999,Race Statistics,999999,Number of Precincts,1
15,District 15 (59),999999,Race Statistics,999998,Number of Precincts Reporting,1
15,District 15 (59),10,U.S. PRESIDENT (REP),999999,Number of Precincts for Race,1
15,District 15 (59),10,U.S. PRESIDENT (REP),999998,Number of Precincts Reporting,1
15,District 15 (59),10,U.S. PRESIDENT (REP),999997,Registered Voters,103
15,District 15 (59),10,U.S. PRESIDENT (REP),999996,Times Counted,59
15,District 15 (59),10,U.S. PRESIDENT (REP),10,"SANTORUM, RICK",0
15,District 15 (59),10,U.S. PRESIDENT (REP),20,"COOK, TIM",0
15,District 15 (59),10,U.S. PRESIDENT (REP),30,"PAUL, RAND",1
15,District 15 (59),10,U.S. PRESIDENT (REP),40,"RUBIO, MARCO",2
15,District 15 (59),10,U.S. PRESIDENT (REP),50,"GRAHAM, LINDSEY",0
15,District 15 (59),10,U.S. PRESIDENT (REP),60,"KASICH, JOHN R.",5
15,District 15 (59),10,U.S. PRESIDENT (REP),70,"BUSH, JEB",0
15,District 15 (59),10,U.S. PRESIDENT (REP),80,"TRUMP, DONALD J.",33
15,District 15 (59),10,U.S. PRESIDENT (REP),90,"FIORINA, CARLY",0
15,District 15 (59),10,U.S. PRESIDENT (REP),100,"PATAKI, GEORGE E.",0
15,District 15 (59),10,U.S. PRESIDENT (REP),110,"CRUZ, TED",16
15,District 15 (59),10,U.S. PRESIDENT (REP),120,"HUCKABEE, MIKE",0
15,District 15 (59),10,U.S. PRESIDENT (REP),130,"CHRISTIE, CHRIS",0
15,District 15 (59),10,U.S. PRESIDENT (REP),140,"CARSON, BEN",2
15,District 15 (59),20,U.S. PRESIDENT (DEM),999999,Number of Precincts for Race,1
15,District 15 (59),20,U.S. PRESIDENT (DEM),999998,Number of Precincts Reporting,1
15,District 15 (59),20,U.S. PRESIDENT (DEM),999997,Registered Voters,283
15,District 15 (59),20,U.S. PRESIDENT (DEM),999996,Times Counted,169
15,District 15 (59),20,U.S. PRESIDENT (DEM),10,"DE LA FUENTE, ROQUE",0
15,District 15 (59),20,U.S. PRESIDENT (DEM),20,"STEINBERG, MICHAEL",0
15,District 15 (59),20,U.S. PRESIDENT (DEM),30,"SANDERS, BERNIE",111
15,District 15 (59),20,U.S. PRESIDENT (DEM),40,"O'MALLEY, MARTIN J.",0
15,District 15 (59),20,U.S. PRESIDENT (DEM),50,"CLINTON, HILLARY",58
15,District 15 (59),20,U.S. PRESIDENT (DEM),60,"HEWES, HENRY",0
15,District 15 (59),30,U.S. PRESIDENT (GRN),999999,Number of Precincts for Race,1
15,District 15 (59),30,U.S. PRESIDENT (GRN),999998,Number of Precincts Reporting,1
15,District 15 (59),30,U.S. PRESIDENT (GRN),999997,Registered Voters,3
15,District 15 (59),30,U.S. PRESIDENT (GRN),999996,Times Counted,2
15,District 15 (59),30,U.S. PRESIDENT (GRN),10,"MESPLAY, KENT",0
15,District 15 (59),30,U.S. PRESIDENT (GRN),20,"STEIN, JILL",2
16,"District 16 (72,74)",999999,Race Statistics,999999,Number of Precincts,1
16,"District 16 (72,74)",999999,Race Statistics,999998,Number of Precincts Reporting,1
16,"District 16 (72,74)",10,U.S. PRESIDENT (REP),999999,Number of Precincts for Race,1
16,"District 16 (72,74)",10,U.S. PRESIDENT (REP),999998,Number of Precincts Reporting,1
16,"District 16 (72,74)",10,U.S. PRESIDENT (REP),999997,Registered Voters,512
16,"District 16 (72,74)",10,U.S. PRESIDENT (REP),999996,Times Counted,235
16,"District 16 (72,74)",10,U.S. PRESIDENT (REP),10,"SANTORUM, RICK",0
16,"District 16 (72,74)",10,U.S. PRESIDENT (REP),20,"COOK, TIM",0
16,"District 16 (72,74)",10,U.S. PRESIDENT (REP),30,"PAUL, RAND",1
16,"District 16 (72,74)",10,U.S. PRESIDENT (REP),40,"RUBIO, MARCO",16
16,"District 16 (72,74)",10,U.S. PRESIDENT (REP),50,"GRAHAM, LINDSEY",0
16,"District 16 (72,74)",10,U.S. PRESIDENT (REP),60,"KASICH, JOHN R.",10
16,"District 16 (72,74)",10,U.S. PRESIDENT (REP),70,"BUSH, JEB",0
16,"District 16 (72,74)",10,U.S. PRESIDENT (REP),80,"TRUMP, DONALD J.",135
16,"District 16 (72,74)",10,U.S. PRESIDENT (REP),90,"FIORINA, CARLY",2
16,"District 16 (72,74)",10,U.S. PRESIDENT (REP),100,"PATAKI, GEORGE E.",0
16,"District 16 (72,74)",10,U.S. PRESIDENT (REP),110,"CRUZ, TED",59
16,"District 16 (72,74)",10,U.S. PRESIDENT (REP),120,"HUCKABEE, MIKE",4
16,"District 16 (72,74)",10,U.S. PRESIDENT (REP),130,"CHRISTIE, CHRIS",0
16,"District 16 (72,74)",10,U.S. PRESIDENT (REP),140,"CARSON, BEN",8
16,"District 16 (72,74)",20,U.S. PRESIDENT (DEM),999999,Number of Precincts for Race,1
16,"District 16 (72,74)",20,U.S. PRESIDENT (DEM),999998,Number of Precincts Reporting,1
16,"District 16 (72,74)",20,U.S. PRESIDENT (DEM),999997,Registered Voters,554
16,"District 16 (72,74)",20,U.S. PRESIDENT (DEM),999996,Times Counted,207
16,"District 16 (72,74)",20,U.S. PRESIDENT (DEM),10,"DE LA FUENTE, ROQUE",0
16,"District 16 (72,74)",20,U.S. PRESIDENT (DEM),20,"STEINBERG, MICHAEL",8
16,"District 16 (72,74)",20,U.S. PRESIDENT (DEM),30,"SANDERS, BERNIE",98
16,"District 16 (72,74)",20,U.S. PRESIDENT (DEM),40,"O'MALLEY, MARTIN J.",5
16,"District 16 (72,74)",20,U.S. PRESIDENT (DEM),50,"CLINTON, HILLARY",91
16,"District 16 (72,74)",20,U.S. PRESIDENT (DEM),60,"HEWES, HENRY",3
16,"District 16 (72,74)",30,U.S. PRESIDENT (GRN),999999,Number of Precincts for Race,1
16,"District 16 (72,74)",30,U.S. PRESIDENT (GRN),999998,Number of Precincts Reporting,1
16,"District 16 (72,74)",30,U.S. PRESIDENT (GRN),999997,Registered Voters,1
16,"District 16 (72,74)",30,U.S. PRESIDENT (GRN),999996,Times Counted,0
16,"District 16 (72,74)",30,U.S. PRESIDENT (GRN),10,"MESPLAY, KENT",0
16,"District 16 (72,74)",30,U.S. PRESIDENT (GRN),20,"STEIN, JILL",0
17,"District 17 (73,75)",999999,Race Statistics,999999,Number of Precincts,1
17,"District 17 (73,75)",999999,Race Statistics,999998,Number of Precincts Reporting,1
17,"District 17 (73,75)",10,U.S. PRESIDENT (REP),999999,Number of Precincts for Race,1
17,"District 17 (73,75)",10,U.S. PRESIDENT (REP),999998,Number of Precincts Reporting,1
17,"District 17 (73,75)",10,U.S. PRESIDENT (REP),999997,Registered Voters,814
17,"District 17 (73,75)",10,U.S. PRESIDENT (REP),999996,Times Counted,451
17,"District 17 (73,75)",10,U.S. PRESIDENT (REP),10,"SANTORUM, RICK",0
17,"District 17 (73,75)",10,U.S. PRESIDENT (REP),20,"COOK, TIM",0
17,"District 17 (73,75)",10,U.S. PRESIDENT (REP),30,"PAUL, RAND",2
17,"District 17 (73,75)",10,U.S. PRESIDENT (REP),40,"RUBIO, MARCO",41
17,"District 17 (73,75)",10,U.S. PRESIDENT (REP),50,"GRAHAM, LINDSEY",0
17,"District 17 (73,75)",10,U.S. PRESIDENT (REP),60,"KASICH, JOHN R.",37
17,"District 17 (73,75)",10,U.S. PRESIDENT (REP),70,"BUSH, JEB",4
17,"District 17 (73,75)",10,U.S. PRESIDENT (REP),80,"TRUMP, DONALD J.",210
17,"District 17 (73,75)",10,U.S. PRESIDENT (REP),90,"FIORINA, CARLY",0
17,"District 17 (73,75)",10,U.S. PRESIDENT (REP),100,"PATAKI, GEORGE E.",0
17,"District 17 (73,75)",10,U.S. PRESIDENT (REP),110,"CRUZ, TED",140
17,"District 17 (73,75)",10,U.S. PRESIDENT (REP),120,"HUCKABEE, MIKE",0
17,"District 17 (73,75)",10,U.S. PRESIDENT (REP),130,"CHRISTIE, CHRIS",4
17,"District 17 (73,75)",10,U.S. PRESIDENT (REP),140,"CARSON, BEN",12
17,"District 17 (73,75)",20,U.S. PRESIDENT (DEM),999999,Number of Precincts for Race,1
17,"District 17 (73,75)",20,U.S. PRESIDENT (DEM),999998,Number of Precincts Reporting,1
17,"District 17 (73,75)",20,U.S. PRESIDENT (DEM),999997,Registered Voters,483
17,"District 17 (73,75)",20,U.S. PRESIDENT (DEM),999996,Times Counted,245
17,"District 17 (73,75)",20,U.S. PRESIDENT (DEM),10,"DE LA FUENTE, ROQUE",5
17,"District 17 (73,75)",20,U.S. PRESIDENT (DEM),20,"STEINBERG, MICHAEL",4
17,"District 17 (73,75)",20,U.S. PRESIDENT (DEM),30,"SANDERS, BERNIE",118
17,"District 17 (73,75)",20,U.S. PRESIDENT (DEM),40,"O'MALLEY, MARTIN J.",4
17,"District 17 (73,75)",20,U.S. PRESIDENT (DEM),50,"CLINTON, HILLARY",112
17,"District 17 (73,75)",20,U.S. PRESIDENT (DEM),60,"HEWES, HENRY",1
17,"District 17 (73,75)",30,U.S. PRESIDENT (GRN),999999,Number of Precincts for Race,1
17,"District 17 (73,75)",30,U.S. PRESIDENT (GRN),999998,Number of Precincts Reporting,1
17,"District 17 (73,75)",30,U.S. PRESIDENT (GRN),999997,Registered Voters,6
17,"District 17 (73,75)",30,U.S. PRESIDENT (GRN),999996,Times Counted,3
