county,precinct,office,district,party,candidate,votes,election_day,provisional,early
Greenlee,007 YORK/SHELDON,"Supr Ct Retn/GOULD,ANDREW W.",,,GOULD NO,98,24,0,74
Greenlee,008 DUNCAN,"Supr Ct Retn/GOULD,ANDREW W.",,,GOULD NO,132,35,3,94
Greenlee,001 EAGLE,"Supr Ct Retn/LOPEZ IV,JOHN",,,LOPEZ YES,7,1,0,6
Greenlee,002 BLUE,"Supr Ct Retn/LOPEZ IV,JOHN",,,LOPEZ YES,19,6,0,13
Greenlee,003 CLIFTON 1,"Supr Ct Retn/LOPEZ IV,JOHN",,,LOPEZ YES,554,158,3,393
Greenlee,004 CLIFTON 2,"Supr Ct Retn/LOPEZ IV,JOHN",,,LOPEZ YES,330,61,1,268
Greenlee,005 MORENCI,"Supr Ct Retn/LOPEZ IV,JOHN",,,LOPEZ YES,664,261,8,395
Greenlee,006 EAST PLANTSITE,"Supr Ct Retn/LOPEZ IV,JOHN",,,LOPEZ YES,155,75,0,80
Greenlee,007 YORK/SHELDON,"Supr Ct Retn/LOPEZ IV,JOHN",,,LOPEZ YES,427,110,1,316
Greenlee,008 DUNCAN,"Supr Ct Retn/LOPEZ IV,JOHN",,,LOPEZ YES,538,152,6,380
Greenlee,001 EAGLE,"Supr Ct Retn/LOPEZ IV,JOHN",,,LOPEZ NO,1,0,0,1
Greenlee,002 BLUE,"Supr Ct Retn/LOPEZ IV,JOHN",,,LOPEZ NO,1,0,0,1
Greenlee,003 CLIFTON 1,"Supr Ct Retn/LOPEZ IV,JOHN",,,LOPEZ NO,113,40,0,73
Greenlee,004 CLIFTON 2,"Supr Ct Retn/LOPEZ IV,JOHN",,,LOPEZ NO,70,7,0,63
Greenlee,005 MORENCI,"Supr Ct Retn/LOPEZ IV,JOHN",,,LOPEZ NO,149,49,3,97
Greenlee,006 EAST PLANTSITE,"Supr Ct Retn/LOPEZ IV,JOHN",,,LOPEZ NO,34,11,0,23
Greenlee,007 YORK/SHELDON,"Supr Ct Retn/LOPEZ IV,JOHN",,,LOPEZ NO,87,24,0,63
Greenlee,008 DUNCAN,"Supr Ct Retn/LOPEZ IV,JOHN",,,LOPEZ NO,121,38,3,80
Greenlee,001 EAGLE,"Ct App Div2/EPPICH,KARL",,,EPPICH YES,6,1,0,5
Greenlee,002 BLUE,"Ct App Div2/EPPICH,KARL",,,EPPICH YES,19,6,0,13
Greenlee,003 CLIFTON 1,"Ct App Div2/EPPICH,KARL",,,EPPICH YES,528,157,3,368
Greenlee,004 CLIFTON 2,"Ct App Div2/EPPICH,KARL",,,EPPICH YES,297,59,1,237
Greenlee,005 MORENCI,"Ct App Div2/EPPICH,KARL",,,EPPICH YES,639,248,7,384
Greenlee,006 EAST PLANTSITE,"Ct App Div2/EPPICH,KARL",,,EPPICH YES,152,72,0,80
Greenlee,007 YORK/SHELDON,"Ct App Div2/EPPICH,KARL",,,EPPICH YES,403,110,1,292
Greenlee,008 DUNCAN,"Ct App Div2/EPPICH,KARL",,,EPPICH YES,507,147,5,355
Greenlee,001 EAGLE,"Ct App Div2/EPPICH,KARL",,,EPPICH NO,1,0,0,1
Greenlee,002 BLUE,"Ct App Div2/EPPICH,KARL",,,EPPICH NO,1,0,0,1
Greenlee,003 CLIFTON 1,"Ct App Div2/EPPICH,KARL",,,EPPICH NO,128,40,0,88
Greenlee,004 CLIFTON 2,"Ct App Div2/EPPICH,KARL",,,EPPICH NO,92,8,0,84
Greenlee,005 MORENCI,"Ct App Div2/EPPICH,KARL",,,EPPICH NO,170,62,4,104
Greenlee,006 EAST PLANTSITE,"Ct App Div2/EPPICH,KARL",,,EPPICH NO,35,13,0,22
Greenlee,007 YORK/SHELDON,"Ct App Div2/EPPICH,KARL",,,EPPICH NO,101,23,0,78
Greenlee,008 DUNCAN,"Ct App Div2/EPPICH,KARL",,,EPPICH NO,146,43,4,99
Greenlee,001 EAGLE,"Ct App Div2/VASQUEZ,GARYE",,,VASQUEZ YES,8,1,0,7
Greenlee,002 BLUE,"Ct App Div2/VASQUEZ,GARYE",,,VASQUEZ YES,11,4,0,7
Greenlee,003 CLIFTON 1,"Ct App Div2/VASQUEZ,GARYE",,,VASQUEZ YES,498,165,3,330
Greenlee,004 CLIFTON 2,"Ct App Div2/VASQUEZ,GARYE",,,VASQUEZ YES,290,58,1,231
Greenlee,005 MORENCI,"Ct App Div2/VASQUEZ,GARYE",,,VASQUEZ YES,620,254,8,358
Greenlee,006 EAST PLANTSITE,"Ct App Div2/VASQUEZ,GARYE",,,VASQUEZ YES,146,77,0,69
Greenlee,007 YORK/SHELDON,"Ct App Div2/VASQUEZ,GARYE",,,VASQUEZ YES,368,105,1,262
Greenlee,008 DUNCAN,"Ct App Div2/VASQUEZ,GARYE",,,VASQUEZ YES,468,154,5,309
Greenlee,001 EAGLE,"Ct App Div2/VASQUEZ,GARYE",,,VASQUEZ NO,1,0,0,1
Greenlee,002 BLUE,"Ct App Div2/VASQUEZ,GARYE",,,VASQUEZ NO,4,1,0,3
Greenlee,003 CLIFTON 1,"Ct App Div2/VASQUEZ,GARYE",,,VASQUEZ NO,105,33,0,72
Greenlee,004 CLIFTON 2,"Ct App Div2/VASQUEZ,GARYE",,,VASQUEZ NO,60,9,0,51
Greenlee,005 MORENCI,"Ct App Div2/VASQUEZ,GARYE",,,VASQUEZ NO,138,52,3,83
Greenlee,006 EAST PLANTSITE,"Ct App Div2/VASQUEZ,GARYE",,,VASQUEZ NO,33,9,0,24
Greenlee,007 YORK/SHELDON,"Ct App Div2/VASQUEZ,GARYE",,,VASQUEZ NO,98,26,0,72
Greenlee,008 DUNCAN,"Ct App Div2/VASQUEZ,GARYE",,,VASQUEZ NO,135,35,4,96
Greenlee,001 EAGLE,PROPOSITION 207,,,YES,4,0,0,4
Greenlee,002 BLUE,PROPOSITION 207,,,YES,8,2,0,6
Greenlee,003 CLIFTON 1,PROPOSITION 207,,,YES,464,130,2,332
Greenlee,004 CLIFTON 2,PROPOSITION 207,,,YES,252,44,1,207
Greenlee,005 MORENCI,PROPOSITION 207,,,YES,573,215,10,348
Greenlee,006 EAST PLANTSITE,PROPOSITION 207,,,YES,116,56,0,60
Greenlee,007 YORK/SHELDON,PROPOSITION 207,,,YES,280,70,0,210
Greenlee,008 DUNCAN,PROPOSITION 207,,,YES,325,89,8,228
Greenlee,001 EAGLE,PROPOSITION 207,,,NO,10,1,0,9
Greenlee,002 BLUE,PROPOSITION 207,,,NO,13,4,0,9
Greenlee,003 CLIFTON 1,PROPOSITION 207,,,NO,260,76,1,183
Greenlee,004 CLIFTON 2,PROPOSITION 207,,,NO,191,29,0,162
Greenlee,005 MORENCI,PROPOSITION 207,,,NO,303,109,1,193
Greenlee,006 EAST PLANTSITE,PROPOSITION 207,,,NO,84,33,0,51
Greenlee,007 YORK/SHELDON,PROPOSITION 207,,,NO,296,72,1,223
Greenlee,008 DUNCAN,PROPOSITION 207,,,NO,399,110,3,286
Greenlee,001 EAGLE,PROPOSITION 208,,,YES,0,0,0,0
Greenlee,002 BLUE,PROPOSITION 208,,,YES,6,1,0,5
Greenlee,003 CLIFTON 1,PROPOSITION 208,,,YES,374,86,3,285
Greenlee,004 CLIFTON 2,PROPOSITION 208,,,YES,211,26,1,184
Greenlee,005 MORENCI,PROPOSITION 208,,,YES,435,158,5,272
Greenlee,006 EAST PLANTSITE,PROPOSITION 208,,,YES,82,30,0,52
Greenlee,007 YORK/SHELDON,PROPOSITION 208,,,YES,219,53,1,165
Greenlee,008 DUNCAN,PROPOSITION 208,,,YES,244,53,5,186
Greenlee,001 EAGLE,PROPOSITION 208,,,NO,15,1,0,14
Greenlee,002 BLUE,PROPOSITION 208,,,NO,16,6,0,10
Greenlee,003 CLIFTON 1,PROPOSITION 208,,,NO,358,120,0,238
Greenlee,004 CLIFTON 2,PROPOSITION 208,,,NO,239,46,0,193
Greenlee,005 MORENCI,PROPOSITION 208,,,NO,443,166,6,271
Greenlee,006 EAST PLANTSITE,PROPOSITION 208,,,NO,121,59,0,62
Greenlee,007 YORK/SHELDON,PROPOSITION 208,,,NO,365,89,0,276
Greenlee,008 DUNCAN,PROPOSITION 208,,,NO,492,145,6,341
Greenlee,003 CLIFTON 1,PROPOSITION 400,,,YES,509,144,2,363
Greenlee,005 MORENCI,PROPOSITION 400,,,YES,223,91,7,125
Greenlee,006 EAST PLANTSITE,PROPOSITION 400,,,YES,147,68,0,79
Greenlee,003 CLIFTON 1,PROPOSITION 400,,,NO,180,48,1,131
Greenlee,005 MORENCI,PROPOSITION 400,,,NO,77,30,0,47
Greenlee,006 EAST PLANTSITE,PROPOSITION 400,,,NO,50,20,0,30
