county,votes,election_day,early_voting,provisional,party,office,district,candidate,precinct
Cochise,25,18,4,3,,U.S. Senate,,UNDER VOTES,20 Pirtleville
Cochise,29,23,6,0,,U.S. Senate,,UNDER VOTES,21 Pomerene
Cochise,8,6,2,0,,U.S. Senate,,UNDER VOTES,22 Portal
Cochise,5,3,2,0,,U.S. Senate,,UNDER VOTES,23 San Simon
Cochise,50,27,21,2,,U.S. Senate,,UNDER VOTES,24 St David
Cochise,20,18,2,0,,U.S. Senate,,UNDER VOTES,25 Sunizona
Cochise,39,30,6,3,,U.S. Senate,,UNDER VOTES,26 SV Avenida Del Sol
Cochise,51,40,10,1,,U.S. Senate,,UNDER VOTES,27 SV Buffalo Soldier
Cochise,29,24,4,1,,U.S. Senate,,UNDER VOTES,28 SV Busby
Cochise,21,15,5,1,,U.S. Senate,,UNDER VOTES,29 SV Carmelita
Cochise,21,16,5,0,,U.S. Senate,,UNDER VOTES,30 SV Cloud
Cochise,32,24,7,1,,U.S. Senate,,UNDER VOTES,31 SV College
Cochise,67,56,10,1,,U.S. Senate,,UNDER VOTES,32 SV Country Club
Cochise,45,30,13,2,,U.S. Senate,,UNDER VOTES,33 SV Estates
Cochise,32,21,10,1,,U.S. Senate,,UNDER VOTES,34 SV Hopi
Cochise,33,22,11,0,,U.S. Senate,,UNDER VOTES,35 SV Moson
Cochise,24,23,1,0,,U.S. Senate,,UNDER VOTES,36 SV Pueblo Del Sol
Cochise,38,28,9,1,,U.S. Senate,,UNDER VOTES,37 SV Ramsey
Cochise,25,21,4,0,,U.S. Senate,,UNDER VOTES,38 SV Snyder
Cochise,38,28,10,0,,U.S. Senate,,UNDER VOTES,39 SV Soldier Creek
Cochise,30,25,5,0,,U.S. Senate,,UNDER VOTES,40 SV Town & Country
Cochise,52,38,14,0,,U.S. Senate,,UNDER VOTES,41 SV Village Meadows
Cochise,38,19,17,2,,U.S. Senate,,UNDER VOTES,42 SV Vista Village
Cochise,77,63,14,0,,U.S. Senate,,UNDER VOTES,43 SV Yaqui
Cochise,55,31,21,3,,U.S. Senate,,UNDER VOTES,44 Tombstone
Cochise,23,18,5,0,,U.S. Senate,,UNDER VOTES,45 Webb
Cochise,44,29,15,0,,U.S. Senate,,UNDER VOTES,46 Whetstone
Cochise,28,22,6,0,,U.S. Senate,,UNDER VOTES,47 WI Kansas Settlement
Cochise,29,27,1,1,,U.S. Senate,,UNDER VOTES,48 WI Stewart
Cochise,20,18,2,0,,U.S. Senate,,UNDER VOTES,49 WI Willcox
Cochise,717,442,250,25,REP,U.S. House,2,"MCSALLY, MARTHA",01 BE Benson
Cochise,1095,752,319,24,REP,U.S. House,2,"MCSALLY, MARTHA",02 BE J-Six
Cochise,840,593,227,20,REP,U.S. House,2,"MCSALLY, MARTHA",03 BE San Pedro
Cochise,261,180,75,6,REP,U.S. House,2,"MCSALLY, MARTHA",04 BI Bisbee
Cochise,484,322,147,15,REP,U.S. House,2,"MCSALLY, MARTHA",05 BI Don Luis
Cochise,434,280,141,13,REP,U.S. House,2,"MCSALLY, MARTHA",06 BI Warren
Cochise,145,87,52,5,REP,U.S. House,2,"MCSALLY, MARTHA",07 Bowie
Cochise,927,615,294,18,REP,U.S. House,2,"MCSALLY, MARTHA",08 Cochise Stronghold
Cochise,273,160,88,25,REP,U.S. House,2,"MCSALLY, MARTHA",09 DO Calvary
Cochise,510,349,136,25,REP,U.S. House,2,"MCSALLY, MARTHA",10 DO Carlson
Cochise,310,209,81,20,REP,U.S. House,2,"MCSALLY, MARTHA",11 DO Castro Park
Cochise,276,177,78,21,REP,U.S. House,2,"MCSALLY, MARTHA",12 DO Gadsden
Cochise,370,251,104,15,REP,U.S. House,2,"MCSALLY, MARTHA",13 DO Sunnyside
Cochise,978,583,365,30,REP,U.S. House,2,"MCSALLY, MARTHA",14 Greater San Pedro
Cochise,1088,777,289,22,REP,U.S. House,2,"MCSALLY, MARTHA",15 Hereford
Cochise,440,235,187,17,REP,U.S. House,2,"MCSALLY, MARTHA",16 Huachuca
Cochise,498,317,170,11,REP,U.S. House,2,"MCSALLY, MARTHA",17 McNeal
Cochise,140,92,42,6,REP,U.S. House,2,"MCSALLY, MARTHA",18 Naco
Cochise,736,459,259,17,REP,U.S. House,2,"MCSALLY, MARTHA",19 Palominas
Cochise,347,226,104,16,REP,U.S. House,2,"MCSALLY, MARTHA",20 Pirtleville
Cochise,579,375,194,10,REP,U.S. House,2,"MCSALLY, MARTHA",21 Pomerene
Cochise,126,92,33,1,REP,U.S. House,2,"MCSALLY, MARTHA",22 Portal
Cochise,130,90,36,4,REP,U.S. House,2,"MCSALLY, MARTHA",23 San Simon
Cochise,1158,762,361,35,REP,U.S. House,2,"MCSALLY, MARTHA",24 St David
Cochise,272,168,92,12,REP,U.S. House,2,"MCSALLY, MARTHA",25 Sunizona
Cochise,1040,685,312,43,REP,U.S. House,2,"MCSALLY, MARTHA",26 SV Avenida Del Sol
Cochise,1440,867,519,53,REP,U.S. House,2,"MCSALLY, MARTHA",27 SV Buffalo Soldier
Cochise,683,427,223,33,REP,U.S. House,2,"MCSALLY, MARTHA",28 SV Busby
Cochise,487,304,168,15,REP,U.S. House,2,"MCSALLY, MARTHA",29 SV Carmelita
Cochise,375,218,146,11,REP,U.S. House,2,"MCSALLY, MARTHA",30 SV Cloud
Cochise,854,549,273,32,REP,U.S. House,2,"MCSALLY, MARTHA",31 SV College
Cochise,1402,1032,340,30,REP,U.S. House,2,"MCSALLY, MARTHA",32 SV Country Club
Cochise,861,531,292,38,REP,U.S. House,2,"MCSALLY, MARTHA",33 SV Estates
Cochise,680,423,222,35,REP,U.S. House,2,"MCSALLY, MARTHA",34 SV Hopi
Cochise,1090,647,411,32,REP,U.S. House,2,"MCSALLY, MARTHA",35 SV Moson
Cochise,651,408,217,26,REP,U.S. House,2,"MCSALLY, MARTHA",36 SV Pueblo Del Sol
Cochise,825,579,235,11,REP,U.S. House,2,"MCSALLY, MARTHA",37 SV Ramsey
Cochise,513,282,218,13,REP,U.S. House,2,"MCSALLY, MARTHA",38 SV Snyder
Cochise,880,507,326,46,REP,U.S. House,2,"MCSALLY, MARTHA",39 SV Soldier Creek
Cochise,1078,696,359,22,REP,U.S. House,2,"MCSALLY, MARTHA",40 SV Town & Country
Cochise,1204,818,359,27,REP,U.S. House,2,"MCSALLY, MARTHA",41 SV Village Meadows
Cochise,776,438,314,24,REP,U.S. House,2,"MCSALLY, MARTHA",42 SV Vista Village
Cochise,1352,925,396,31,REP,U.S. House,2,"MCSALLY, MARTHA",43 SV Yaqui
Cochise,916,468,428,20,REP,U.S. House,2,"MCSALLY, MARTHA",44 Tombstone
Cochise,345,202,127,16,REP,U.S. House,2,"MCSALLY, MARTHA",45 Webb
Cochise,1209,696,469,38,REP,U.S. House,2,"MCSALLY, MARTHA",46 Whetstone
Cochise,738,394,318,26,REP,U.S. House,2,"MCSALLY, MARTHA",47 WI Kansas Settlement
Cochise,679,402,263,14,REP,U.S. House,2,"MCSALLY, MARTHA",48 WI Stewart
Cochise,480,255,211,14,REP,U.S. House,2,"MCSALLY, MARTHA",49 WI Willcox
Cochise,315,226,70,19,DEM,U.S. House,2,"HEINZ, MATT",01 BE Benson
Cochise,307,243,57,7,DEM,U.S. House,2,"HEINZ, MATT",02 BE J-Six
Cochise,361,294,62,5,DEM,U.S. House,2,"HEINZ, MATT",03 BE San Pedro
Cochise,708,565,133,10,DEM,U.S. House,2,"HEINZ, MATT",04 BI Bisbee
Cochise,476,382,82,12,DEM,U.S. House,2,"HEINZ, MATT",05 BI Don Luis
Cochise,578,447,122,9,DEM,U.S. House,2,"HEINZ, MATT",06 BI Warren
Cochise,74,56,15,3,DEM,U.S. House,2,"HEINZ, MATT",07 Bowie
Cochise,306,226,68,12,DEM,U.S. House,2,"HEINZ, MATT",08 Cochise Stronghold
Cochise,494,376,99,19,DEM,U.S. House,2,"HEINZ, MATT",09 DO Calvary
Cochise,627,492,115,20,DEM,U.S. House,2,"HEINZ, MATT",10 DO Carlson
Cochise,653,473,131,49,DEM,U.S. House,2,"HEINZ, MATT",11 DO Castro Park
Cochise,438,315,95,28,DEM,U.S. House,2,"HEINZ, MATT",12 DO Gadsden
Cochise,433,321,88,24,DEM,U.S. House,2,"HEINZ, MATT",13 DO Sunnyside
Cochise,251,204,41,6,DEM,U.S. House,2,"HEINZ, MATT",14 Greater San Pedro
Cochise,320,263,52,5,DEM,U.S. House,2,"HEINZ, MATT",15 Hereford
Cochise,207,139,55,11,DEM,U.S. House,2,"HEINZ, MATT",16 Huachuca
Cochise,170,141,24,5,DEM,U.S. House,2,"HEINZ, MATT",17 McNeal
Cochise,232,167,51,14,DEM,U.S. House,2,"HEINZ, MATT",18 Naco
Cochise,238,188,43,7,DEM,U.S. House,2,"HEINZ, MATT",19 Palominas
Cochise,419,318,88,13,DEM,U.S. House,2,"HEINZ, MATT",20 Pirtleville
Cochise,211,166,43,2,DEM,U.S. House,2,"HEINZ, MATT",21 Pomerene
Cochise,92,77,13,2,DEM,U.S. House,2,"HEINZ, MATT",22 Portal
Cochise,37,26,10,1,DEM,U.S. House,2,"HEINZ, MATT",23 San Simon
Cochise,283,224,51,8,DEM,U.S. House,2,"HEINZ, MATT",24 St David
Cochise,107,87,14,6,DEM,U.S. House,2,"HEINZ, MATT",25 Sunizona
Cochise,415,303,102,10,DEM,U.S. House,2,"HEINZ, MATT",26 SV Avenida Del Sol
Cochise,538,404,121,13,DEM,U.S. House,2,"HEINZ, MATT",27 SV Buffalo Soldier
Cochise,334,237,89,8,DEM,U.S. House,2,"HEINZ, MATT",28 SV Busby
Cochise,220,158,50,12,DEM,U.S. House,2,"HEINZ, MATT",29 SV Carmelita
Cochise,162,117,36,9,DEM,U.S. House,2,"HEINZ, MATT",30 SV Cloud
Cochise,345,258,73,14,DEM,U.S. House,2,"HEINZ, MATT",31 SV College
Cochise,393,336,53,4,DEM,U.S. House,2,"HEINZ, MATT",32 SV Country Club
Cochise,341,250,79,12,DEM,U.S. House,2,"HEINZ, MATT",33 SV Estates
Cochise,300,230,57,13,DEM,U.S. House,2,"HEINZ, MATT",34 SV Hopi
Cochise,301,242,52,7,DEM,U.S. House,2,"HEINZ, MATT",35 SV Moson
Cochise,269,218,42,9,DEM,U.S. House,2,"HEINZ, MATT",36 SV Pueblo Del Sol
Cochise,261,201,52,8,DEM,U.S. House,2,"HEINZ, MATT",37 SV Ramsey
Cochise,251,177,68,6,DEM,U.S. House,2,"HEINZ, MATT",38 SV Snyder
Cochise,485,333,133,19,DEM,U.S. House,2,"HEINZ, MATT",39 SV Soldier Creek
Cochise,332,256,69,7,DEM,U.S. House,2,"HEINZ, MATT",40 SV Town & Country
Cochise,464,355,100,9,DEM,U.S. House,2,"HEINZ, MATT",41 SV Village Meadows
Cochise,321,219,94,8,DEM,U.S. House,2,"HEINZ, MATT",42 SV Vista Village
Cochise,387,306,79,2,DEM,U.S. House,2,"HEINZ, MATT",43 SV Yaqui
Cochise,267,200,66,1,DEM,U.S. House,2,"HEINZ, MATT",44 Tombstone
Cochise,105,74,23,8,DEM,U.S. House,2,"HEINZ, MATT",45 Webb
Cochise,319,232,77,9,DEM,U.S. House,2,"HEINZ, MATT",46 Whetstone
Cochise,236,162,63,11,DEM,U.S. House,2,"HEINZ, MATT",47 WI Kansas Settlement
Cochise,168,109,50,9,DEM,U.S. House,2,"HEINZ, MATT",48 WI Stewart
Cochise,167,117,38,12,DEM,U.S. House,2,"HEINZ, MATT",49 WI Willcox
Cochise,0,0,0,0,NON,U.S. House,2,WRITE-IN,01 BE Benson
Cochise,7,4,2,1,NON,U.S. House,2,WRITE-IN,02 BE J-Six
Cochise,2,2,0,0,NON,U.S. House,2,WRITE-IN,03 BE San Pedro
Cochise,4,2,2,0,NON,U.S. House,2,WRITE-IN,04 BI Bisbee
Cochise,4,0,4,0,NON,U.S. House,2,WRITE-IN,05 BI Don Luis
Cochise,2,2,0,0,NON,U.S. House,2,WRITE-IN,06 BI Warren
Cochise,1,1,0,0,NON,U.S. House,2,WRITE-IN,07 Bowie
Cochise,5,5,0,0,NON,U.S. House,2,WRITE-IN,08 Cochise Stronghold
Cochise,0,0,0,0,NON,U.S. House,2,WRITE-IN,09 DO Calvary
Cochise,0,0,0,0,NON,U.S. House,2,WRITE-IN,10 DO Carlson
Cochise,2,2,0,0,NON,U.S. House,2,WRITE-IN,11 DO Castro Park
Cochise,0,0,0,0,NON,U.S. House,2,WRITE-IN,12 DO Gadsden
Cochise,1,0,1,0,NON,U.S. House,2,WRITE-IN,13 DO Sunnyside
Cochise,2,1,1,0,NON,U.S. House,2,WRITE-IN,14 Greater San Pedro
Cochise,5,3,2,0,NON,U.S. House,2,WRITE-IN,15 Hereford
Cochise,4,3,0,0,NON,U.S. House,2,WRITE-IN,16 Huachuca
Cochise,1,0,1,0,NON,U.S. House,2,WRITE-IN,17 McNeal
Cochise,0,0,0,0,NON,U.S. House,2,WRITE-IN,18 Naco
Cochise,2,1,1,0,NON,U.S. House,2,WRITE-IN,19 Palominas
Cochise,0,0,0,0,NON,U.S. House,2,WRITE-IN,20 Pirtleville
Cochise,2,2,0,0,NON,U.S. House,2,WRITE-IN,21 Pomerene
Cochise,0,0,0,0,NON,U.S. House,2,WRITE-IN,22 Portal
Cochise,0,0,0,0,NON,U.S. House,2,WRITE-IN,23 San Simon
Cochise,5,2,3,0,NON,U.S. House,2,WRITE-IN,24 St David
Cochise,2,2,0,0,NON,U.S. House,2,WRITE-IN,25 Sunizona
Cochise,3,3,0,0,NON,U.S. House,2,WRITE-IN,26 SV Avenida Del Sol
Cochise,5,3,2,0,NON,U.S. House,2,WRITE-IN,27 SV Buffalo Soldier
Cochise,0,0,0,0,NON,U.S. House,2,WRITE-IN,28 SV Busby
Cochise,2,2,0,0,NON,U.S. House,2,WRITE-IN,29 SV Carmelita
Cochise,1,0,1,0,NON,U.S. House,2,WRITE-IN,30 SV Cloud
Cochise,3,2,0,1,NON,U.S. House,2,WRITE-IN,31 SV College
Cochise,5,3,2,0,NON,U.S. House,2,WRITE-IN,32 SV Country Club
Cochise,8,3,3,2,NON,U.S. House,2,WRITE-IN,33 SV Estates
Cochise,3,3,0,0,NON,U.S. House,2,WRITE-IN,34 SV Hopi
Cochise,4,0,3,1,NON,U.S. House,2,WRITE-IN,35 SV Moson
Cochise,3,2,1,0,NON,U.S. House,2,WRITE-IN,36 SV Pueblo Del Sol
Cochise,1,1,0,0,NON,U.S. House,2,WRITE-IN,37 SV Ramsey
Cochise,5,2,2,1,NON,U.S. House,2,WRITE-IN,38 SV Snyder
Cochise,7,3,4,0,NON,U.S. House,2,WRITE-IN,39 SV Soldier Creek
Cochise,3,2,1,0,NON,U.S. House,2,WRITE-IN,40 SV Town & Country
Cochise,4,4,0,0,NON,U.S. House,2,WRITE-IN,41 SV Village Meadows
Cochise,6,1,3,2,NON,U.S. House,2,WRITE-IN,42 SV Vista Village
Cochise,1,0,1,0,NON,U.S. House,2,WRITE-IN,43 SV Yaqui
Cochise,5,3,2,0,NON,U.S. House,2,WRITE-IN,44 Tombstone
Cochise,0,0,0,0,NON,U.S. House,2,WRITE-IN,45 Webb
Cochise,3,1,2,0,NON,U.S. House,2,WRITE-IN,46 Whetstone
Cochise,2,2,0,0,NON,U.S. House,2,WRITE-IN,47 WI Kansas Settlement
Cochise,3,2,0,1,NON,U.S. House,2,WRITE-IN,48 WI Stewart
Cochise,2,0,1,1,NON,U.S. House,2,WRITE-IN,49 WI Willcox
Cochise,1,1,0,0,,U.S. House,2,OVER VOTES,01 BE Benson
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,02 BE J-Six
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,03 BE San Pedro
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,04 BI Bisbee
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,05 BI Don Luis
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,06 BI Warren
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,07 Bowie
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,08 Cochise Stronghold
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,09 DO Calvary
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,10 DO Carlson
Cochise,3,3,0,0,,U.S. House,2,OVER VOTES,11 DO Castro Park
Cochise,1,1,0,0,,U.S. House,2,OVER VOTES,12 DO Gadsden
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,13 DO Sunnyside
Cochise,2,2,0,0,,U.S. House,2,OVER VOTES,14 Greater San Pedro
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,15 Hereford
Cochise,1,1,0,0,,U.S. House,2,OVER VOTES,16 Huachuca
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,17 McNeal
Cochise,1,1,0,0,,U.S. House,2,OVER VOTES,18 Naco
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,19 Palominas
Cochise,2,2,0,0,,U.S. House,2,OVER VOTES,20 Pirtleville
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,21 Pomerene
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,22 Portal
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,23 San Simon
Cochise,1,1,0,0,,U.S. House,2,OVER VOTES,24 St David
Cochise,1,1,0,0,,U.S. House,2,OVER VOTES,25 Sunizona
Cochise,2,2,0,0,,U.S. House,2,OVER VOTES,26 SV Avenida Del Sol
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,27 SV Buffalo Soldier
Cochise,1,1,0,0,,U.S. House,2,OVER VOTES,28 SV Busby
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,29 SV Carmelita
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,30 SV Cloud
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,31 SV College
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,32 SV Country Club
Cochise,2,2,0,0,,U.S. House,2,OVER VOTES,33 SV Estates
Cochise,1,1,0,0,,U.S. House,2,OVER VOTES,34 SV Hopi
Cochise,1,1,0,0,,U.S. House,2,OVER VOTES,35 SV Moson
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,36 SV Pueblo Del Sol
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,37 SV Ramsey
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,38 SV Snyder
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,39 SV Soldier Creek
Cochise,2,2,0,0,,U.S. House,2,OVER VOTES,40 SV Town & Country
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,41 SV Village Meadows
Cochise,1,1,0,0,,U.S. House,2,OVER VOTES,42 SV Vista Village
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,43 SV Yaqui
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,44 Tombstone
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,45 Webb
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,46 Whetstone
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,47 WI Kansas Settlement
Cochise,1,1,0,0,,U.S. House,2,OVER VOTES,48 WI Stewart
Cochise,0,0,0,0,,U.S. House,2,OVER VOTES,49 WI Willcox
Cochise,13,10,3,0,,U.S. House,2,UNDER VOTES,01 BE Benson
Cochise,29,24,5,0,,U.S. House,2,UNDER VOTES,02 BE J-Six
Cochise,26,21,5,0,,U.S. House,2,UNDER VOTES,03 BE San Pedro
Cochise,25,16,7,2,,U.S. House,2,UNDER VOTES,04 BI Bisbee
Cochise,24,17,7,0,,U.S. House,2,UNDER VOTES,05 BI Don Luis
Cochise,26,23,3,0,,U.S. House,2,UNDER VOTES,06 BI Warren
Cochise,6,2,2,2,,U.S. House,2,UNDER VOTES,07 Bowie
Cochise,30,21,9,0,,U.S. House,2,UNDER VOTES,08 Cochise Stronghold
Cochise,14,9,4,1,,U.S. House,2,UNDER VOTES,09 DO Calvary
Cochise,18,8,7,3,,U.S. House,2,UNDER VOTES,10 DO Carlson
Cochise,31,16,9,6,,U.S. House,2,UNDER VOTES,11 DO Castro Park
Cochise,19,13,5,1,,U.S. House,2,UNDER VOTES,12 DO Gadsden
Cochise,20,11,7,2,,U.S. House,2,UNDER VOTES,13 DO Sunnyside
Cochise,23,14,8,1,,U.S. House,2,UNDER VOTES,14 Greater San Pedro
Cochise,26,23,3,0,,U.S. House,2,UNDER VOTES,15 Hereford
Cochise,12,6,6,0,,U.S. House,2,UNDER VOTES,16 Huachuca
Cochise,16,10,4,2,,U.S. House,2,UNDER VOTES,17 McNeal
Cochise,10,8,1,1,,U.S. House,2,UNDER VOTES,18 Naco
Cochise,19,16,3,0,,U.S. House,2,UNDER VOTES,19 Palominas
Cochise,19,10,4,5,,U.S. House,2,UNDER VOTES,20 Pirtleville
Cochise,16,10,5,1,,U.S. House,2,UNDER VOTES,21 Pomerene
Cochise,10,8,2,0,,U.S. House,2,UNDER VOTES,22 Portal
Cochise,4,3,1,0,,U.S. House,2,UNDER VOTES,23 San Simon
Cochise,26,14,11,1,,U.S. House,2,UNDER VOTES,24 St David
Cochise,16,9,5,2,,U.S. House,2,UNDER VOTES,25 Sunizona
Cochise,25,21,3,1,,U.S. House,2,UNDER VOTES,26 SV Avenida Del Sol
Cochise,28,20,7,1,,U.S. House,2,UNDER VOTES,27 SV Buffalo Soldier
Cochise,18,13,5,0,,U.S. House,2,UNDER VOTES,28 SV Busby
Cochise,20,18,2,0,,U.S. House,2,UNDER VOTES,29 SV Carmelita
Cochise,14,10,4,0,,U.S. House,2,UNDER VOTES,30 SV Cloud
Cochise,28,18,7,3,,U.S. House,2,UNDER VOTES,31 SV College
Cochise,34,27,7,0,,U.S. House,2,UNDER VOTES,32 SV Country Club
Cochise,28,20,5,3,,U.S. House,2,UNDER VOTES,33 SV Estates
Cochise,21,16,4,1,,U.S. House,2,UNDER VOTES,34 SV Hopi
Cochise,29,19,10,0,,U.S. House,2,UNDER VOTES,35 SV Moson
Cochise,17,10,6,1,,U.S. House,2,UNDER VOTES,36 SV Pueblo Del Sol
Cochise,20,12,7,1,,U.S. House,2,UNDER VOTES,37 SV Ramsey
Cochise,10,10,0,0,,U.S. House,2,UNDER VOTES,38 SV Snyder
Cochise,40,22,17,1,,U.S. House,2,UNDER VOTES,39 SV Soldier Creek
Cochise,17,14,3,0,,U.S. House,2,UNDER VOTES,40 SV Town & Country
Cochise,29,21,8,0,,U.S. House,2,UNDER VOTES,41 SV Village Meadows
Cochise,33,21,12,0,,U.S. House,2,UNDER VOTES,42 SV Vista Village
Cochise,29,23,6,0,,U.S. House,2,UNDER VOTES,43 SV Yaqui
Cochise,43,23,19,1,,U.S. House,2,UNDER VOTES,44 Tombstone
Cochise,8,6,2,0,,U.S. House,2,UNDER VOTES,45 Webb
Cochise,25,18,6,0,,U.S. House,2,UNDER VOTES,46 Whetstone
Cochise,11,8,3,0,,U.S. House,2,UNDER VOTES,47 WI Kansas Settlement
Cochise,20,16,4,0,,U.S. House,2,UNDER VOTES,48 WI Stewart
Cochise,12,8,4,0,,U.S. House,2,UNDER VOTES,49 WI Willcox
Cochise,648,406,219,23,REP,State Senate,14,"GRIFFIN, GAIL",01 BE Benson
Cochise,1016,706,291,19,REP,State Senate,14,"GRIFFIN, GAIL",02 BE J-Six
Cochise,733,525,194,14,REP,State Senate,14,"GRIFFIN, GAIL",03 BE San Pedro
Cochise,192,131,54,7,REP,State Senate,14,"GRIFFIN, GAIL",04 BI Bisbee
Cochise,388,261,116,11,REP,State Senate,14,"GRIFFIN, GAIL",05 BI Don Luis
Cochise,366,236,121,9,REP,State Senate,14,"GRIFFIN, GAIL",06 BI Warren
Cochise,131,82,42,6,REP,State Senate,14,"GRIFFIN, GAIL",07 Bowie
Cochise,892,601,273,18,REP,State Senate,14,"GRIFFIN, GAIL",08 Cochise Stronghold
Cochise,159,94,46,19,REP,State Senate,14,"GRIFFIN, GAIL",09 DO Calvary
Cochise,346,240,95,11,REP,State Senate,14,"GRIFFIN, GAIL",10 DO Carlson
Cochise,157,106,41,10,REP,State Senate,14,"GRIFFIN, GAIL",11 DO Castro Park
Cochise,140,93,40,7,REP,State Senate,14,"GRIFFIN, GAIL",12 DO Gadsden
Cochise,225,157,59,9,REP,State Senate,14,"GRIFFIN, GAIL",13 DO Sunnyside
Cochise,899,543,329,27,REP,State Senate,14,"GRIFFIN, GAIL",14 Greater San Pedro
Cochise,972,697,257,18,REP,State Senate,14,"GRIFFIN, GAIL",15 Hereford
Cochise,407,225,164,17,REP,State Senate,14,"GRIFFIN, GAIL",16 Huachuca
Cochise,479,309,159,11,REP,State Senate,14,"GRIFFIN, GAIL",17 McNeal
Cochise,99,70,26,3,REP,State Senate,14,"GRIFFIN, GAIL",18 Naco
Cochise,672,421,232,18,REP,State Senate,14,"GRIFFIN, GAIL",19 Palominas
Cochise,238,164,65,8,REP,State Senate,14,"GRIFFIN, GAIL",20 Pirtleville
Cochise,532,351,174,7,REP,State Senate,14,"GRIFFIN, GAIL",21 Pomerene
Cochise,121,90,29,2,REP,State Senate,14,"GRIFFIN, GAIL",22 Portal
Cochise,124,84,37,3,REP,State Senate,14,"GRIFFIN, GAIL",23 San Simon
Cochise,1087,723,331,33,REP,State Senate,14,"GRIFFIN, GAIL",24 St David
Cochise,269,165,92,12,REP,State Senate,14,"GRIFFIN, GAIL",25 Sunizona
Cochise,884,597,255,32,REP,State Senate,14,"GRIFFIN, GAIL",26 SV Avenida Del Sol
Cochise,1246,744,459,42,REP,State Senate,14,"GRIFFIN, GAIL",27 SV Buffalo Soldier
Cochise,575,370,184,21,REP,State Senate,14,"GRIFFIN, GAIL",28 SV Busby
Cochise,401,256,134,11,REP,State Senate,14,"GRIFFIN, GAIL",29 SV Carmelita
Cochise,326,196,119,11,REP,State Senate,14,"GRIFFIN, GAIL",30 SV Cloud
Cochise,744,495,220,29,REP,State Senate,14,"GRIFFIN, GAIL",31 SV College
Cochise,1213,883,305,25,REP,State Senate,14,"GRIFFIN, GAIL",32 SV Country Club
Cochise,770,477,261,32,REP,State Senate,14,"GRIFFIN, GAIL",33 SV Estates
Cochise,591,386,179,26,REP,State Senate,14,"GRIFFIN, GAIL",34 SV Hopi
Cochise,1005,594,378,33,REP,State Senate,14,"GRIFFIN, GAIL",35 SV Moson
Cochise,549,349,178,22,REP,State Senate,14,"GRIFFIN, GAIL",36 SV Pueblo Del Sol
Cochise,741,513,219,9,REP,State Senate,14,"GRIFFIN, GAIL",37 SV Ramsey
Cochise,418,233,174,11,REP,State Senate,14,"GRIFFIN, GAIL",38 SV Snyder
Cochise,788,464,282,41,REP,State Senate,14,"GRIFFIN, GAIL",39 SV Soldier Creek
Cochise,960,614,325,20,REP,State Senate,14,"GRIFFIN, GAIL",40 SV Town & Country
Cochise,1063,737,306,20,REP,State Senate,14,"GRIFFIN, GAIL",41 SV Village Meadows
Cochise,685,393,270,22,REP,State Senate,14,"GRIFFIN, GAIL",42 SV Vista Village
Cochise,1145,760,358,27,REP,State Senate,14,"GRIFFIN, GAIL",43 SV Yaqui
Cochise,846,439,388,19,REP,State Senate,14,"GRIFFIN, GAIL",44 Tombstone
Cochise,304,186,107,11,REP,State Senate,14,"GRIFFIN, GAIL",45 Webb
Cochise,1113,658,415,33,REP,State Senate,14,"GRIFFIN, GAIL",46 Whetstone
Cochise,696,371,304,21,REP,State Senate,14,"GRIFFIN, GAIL",47 WI Kansas Settlement
Cochise,624,373,240,11,REP,State Senate,14,"GRIFFIN, GAIL",48 WI Stewart
Cochise,406,219,175,12,REP,State Senate,14,"GRIFFIN, GAIL",49 WI Willcox
