county,votes,election_day,early_voting,provisional,party,office,district,candidate,precinct
Gila,102,89,13,0,DEM,U.S. House,4,"WEISSER, MIKEL",Pine-Strawberry East
Gila,322,262,47,13,DEM,U.S. House,4,"WEISSER, MIKEL",Pine-Strawberry West
Gila,21,20,1,0,DEM,U.S. House,4,"WEISSER, MIKEL",Sierra Ancha
Gila,172,141,30,1,DEM,U.S. House,4,"WEISSER, MIKEL",Tonto Basin
Gila,42,36,5,1,DEM,U.S. House,4,"WEISSER, MIKEL",Whispering Pines
Gila,57,45,11,1,DEM,U.S. House,4,"WEISSER, MIKEL",Young
Gila,109,94,12,3,DEM,U.S. House,4,"WEISSER, MIKEL",Zane Grey
Gila,2,2,0,0,NON,U.S. House,4,WRITE-IN,Payson No. 1
Gila,3,3,0,0,NON,U.S. House,4,WRITE-IN,Payson No. 2
Gila,0,0,0,0,NON,U.S. House,4,WRITE-IN,Payson No. 3
Gila,2,2,0,0,NON,U.S. House,4,WRITE-IN,Payson No. 4
Gila,0,0,0,0,NON,U.S. House,4,WRITE-IN,Payson No. 5
Gila,4,4,0,0,NON,U.S. House,4,WRITE-IN,Payson No. 6
Gila,0,0,0,0,NON,U.S. House,4,WRITE-IN,Payson No. 7
Gila,4,3,0,1,NON,U.S. House,4,WRITE-IN,Payson No. 8
Gila,2,1,1,0,NON,U.S. House,4,WRITE-IN,Star Valley
Gila,0,0,0,0,NON,U.S. House,4,WRITE-IN,Gisela
Gila,0,0,0,0,NON,U.S. House,4,WRITE-IN,Pine-Strawberry East
Gila,7,7,0,0,NON,U.S. House,4,WRITE-IN,Pine-Strawberry West
Gila,0,0,0,0,NON,U.S. House,4,WRITE-IN,Sierra Ancha
Gila,0,0,0,0,NON,U.S. House,4,WRITE-IN,Tonto Basin
Gila,0,0,0,0,NON,U.S. House,4,WRITE-IN,Whispering Pines
Gila,1,1,0,0,NON,U.S. House,4,WRITE-IN,Young
Gila,1,0,1,0,NON,U.S. House,4,WRITE-IN,Zane Grey
Gila,0,0,0,0,,U.S. House,4,OVER VOTES,Payson No. 1
Gila,0,0,0,0,,U.S. House,4,OVER VOTES,Payson No. 2
Gila,0,0,0,0,,U.S. House,4,OVER VOTES,Payson No. 3
Gila,0,0,0,0,,U.S. House,4,OVER VOTES,Payson No. 4
Gila,0,0,0,0,,U.S. House,4,OVER VOTES,Payson No. 5
Gila,0,0,0,0,,U.S. House,4,OVER VOTES,Payson No. 6
Gila,0,0,0,0,,U.S. House,4,OVER VOTES,Payson No. 7
Gila,0,0,0,0,,U.S. House,4,OVER VOTES,Payson No. 8
Gila,0,0,0,0,,U.S. House,4,OVER VOTES,Star Valley
Gila,1,1,0,0,,U.S. House,4,OVER VOTES,Gisela
Gila,1,1,0,0,,U.S. House,4,OVER VOTES,Pine-Strawberry East
Gila,0,0,0,0,,U.S. House,4,OVER VOTES,Pine-Strawberry West
Gila,0,0,0,0,,U.S. House,4,OVER VOTES,Sierra Ancha
Gila,0,0,0,0,,U.S. House,4,OVER VOTES,Tonto Basin
Gila,0,0,0,0,,U.S. House,4,OVER VOTES,Whispering Pines
Gila,0,0,0,0,,U.S. House,4,OVER VOTES,Young
Gila,0,0,0,0,,U.S. House,4,OVER VOTES,Zane Grey
Gila,39,34,4,1,,U.S. House,4,UNDER VOTES,Payson No. 1
Gila,68,55,8,5,,U.S. House,4,UNDER VOTES,Payson No. 2
Gila,97,84,11,2,,U.S. House,4,UNDER VOTES,Payson No. 3
Gila,45,31,8,6,,U.S. House,4,UNDER VOTES,Payson No. 4
Gila,70,50,16,4,,U.S. House,4,UNDER VOTES,Payson No. 5
Gila,34,27,7,0,,U.S. House,4,UNDER VOTES,Payson No. 6
Gila,34,27,5,2,,U.S. House,4,UNDER VOTES,Payson No. 7
Gila,41,31,8,2,,U.S. House,4,UNDER VOTES,Payson No. 8
Gila,60,39,16,5,,U.S. House,4,UNDER VOTES,Star Valley
Gila,16,10,6,0,,U.S. House,4,UNDER VOTES,Gisela
Gila,34,27,7,0,,U.S. House,4,UNDER VOTES,Pine-Strawberry East
Gila,78,65,12,1,,U.S. House,4,UNDER VOTES,Pine-Strawberry West
Gila,4,2,2,0,,U.S. House,4,UNDER VOTES,Sierra Ancha
Gila,46,25,16,5,,U.S. House,4,UNDER VOTES,Tonto Basin
Gila,8,5,1,2,,U.S. House,4,UNDER VOTES,Whispering Pines
Gila,17,9,5,3,,U.S. House,4,UNDER VOTES,Young
Gila,22,15,6,1,,U.S. House,4,UNDER VOTES,Zane Grey
Gila,534,408,102,24,REP,State Senate,6,"ALLEN, SYLVIA TENNEY",Payson No. 1
Gila,969,773,169,27,REP,State Senate,6,"ALLEN, SYLVIA TENNEY",Payson No. 2
Gila,1223,1043,151,29,REP,State Senate,6,"ALLEN, SYLVIA TENNEY",Payson No. 3
Gila,509,406,84,19,REP,State Senate,6,"ALLEN, SYLVIA TENNEY",Payson No. 4
Gila,815,657,147,11,REP,State Senate,6,"ALLEN, SYLVIA TENNEY",Payson No. 5
Gila,461,357,84,20,REP,State Senate,6,"ALLEN, SYLVIA TENNEY",Payson No. 6
Gila,387,300,76,11,REP,State Senate,6,"ALLEN, SYLVIA TENNEY",Payson No. 7
Gila,626,501,108,17,REP,State Senate,6,"ALLEN, SYLVIA TENNEY",Payson No. 8
Gila,1185,925,206,54,REP,State Senate,6,"ALLEN, SYLVIA TENNEY",Star Valley
Gila,236,167,63,6,REP,State Senate,6,"ALLEN, SYLVIA TENNEY",Gisela
Gila,307,228,78,1,REP,State Senate,6,"ALLEN, SYLVIA TENNEY",Pine-Strawberry East
Gila,861,606,213,42,REP,State Senate,6,"ALLEN, SYLVIA TENNEY",Pine-Strawberry West
Gila,106,87,17,2,REP,State Senate,6,"ALLEN, SYLVIA TENNEY",Roosevelt
Gila,71,62,9,0,REP,State Senate,6,"ALLEN, SYLVIA TENNEY",Sierra Ancha
Gila,628,451,161,16,REP,State Senate,6,"ALLEN, SYLVIA TENNEY",Tonto Basin
Gila,112,86,22,4,REP,State Senate,6,"ALLEN, SYLVIA TENNEY",Whispering Pines
Gila,312,224,74,14,REP,State Senate,6,"ALLEN, SYLVIA TENNEY",Young
Gila,259,200,56,3,REP,State Senate,6,"ALLEN, SYLVIA TENNEY",Zane Grey
Gila,241,199,34,8,DEM,State Senate,6,"BAGLEY, NIKKI CHECK",Payson No. 1
Gila,388,308,68,12,DEM,State Senate,6,"BAGLEY, NIKKI CHECK",Payson No. 2
Gila,644,578,57,9,DEM,State Senate,6,"BAGLEY, NIKKI CHECK",Payson No. 3
Gila,260,222,28,10,DEM,State Senate,6,"BAGLEY, NIKKI CHECK",Payson No. 4
Gila,409,344,56,9,DEM,State Senate,6,"BAGLEY, NIKKI CHECK",Payson No. 5
Gila,253,215,33,5,DEM,State Senate,6,"BAGLEY, NIKKI CHECK",Payson No. 6
Gila,204,178,22,4,DEM,State Senate,6,"BAGLEY, NIKKI CHECK",Payson No. 7
Gila,303,257,39,7,DEM,State Senate,6,"BAGLEY, NIKKI CHECK",Payson No. 8
Gila,450,386,49,15,DEM,State Senate,6,"BAGLEY, NIKKI CHECK",Star Valley
Gila,99,73,21,5,DEM,State Senate,6,"BAGLEY, NIKKI CHECK",Gisela
Gila,112,93,19,0,DEM,State Senate,6,"BAGLEY, NIKKI CHECK",Pine-Strawberry East
Gila,393,323,57,13,DEM,State Senate,6,"BAGLEY, NIKKI CHECK",Pine-Strawberry West
Gila,45,36,8,1,DEM,State Senate,6,"BAGLEY, NIKKI CHECK",Roosevelt
Gila,21,18,3,0,DEM,State Senate,6,"BAGLEY, NIKKI CHECK",Sierra Ancha
Gila,205,167,37,1,DEM,State Senate,6,"BAGLEY, NIKKI CHECK",Tonto Basin
Gila,56,49,5,2,DEM,State Senate,6,"BAGLEY, NIKKI CHECK",Whispering Pines
Gila,69,50,16,3,DEM,State Senate,6,"BAGLEY, NIKKI CHECK",Young
Gila,119,105,10,4,DEM,State Senate,6,"BAGLEY, NIKKI CHECK",Zane Grey
Gila,1,1,0,0,NON,State Senate,6,WRITE-IN,Payson No. 1
Gila,1,1,0,0,NON,State Senate,6,WRITE-IN,Payson No. 2
Gila,0,0,0,0,NON,State Senate,6,WRITE-IN,Payson No. 3
Gila,4,4,0,0,NON,State Senate,6,WRITE-IN,Payson No. 4
Gila,1,1,0,0,NON,State Senate,6,WRITE-IN,Payson No. 5
Gila,3,2,1,0,NON,State Senate,6,WRITE-IN,Payson No. 6
Gila,0,0,0,0,NON,State Senate,6,WRITE-IN,Payson No. 7
Gila,2,1,0,1,NON,State Senate,6,WRITE-IN,Payson No. 8
Gila,2,1,1,0,NON,State Senate,6,WRITE-IN,Star Valley
Gila,0,0,0,0,NON,State Senate,6,WRITE-IN,Gisela
Gila,0,0,0,0,NON,State Senate,6,WRITE-IN,Pine-Strawberry East
Gila,6,6,0,0,NON,State Senate,6,WRITE-IN,Pine-Strawberry West
Gila,0,0,0,0,NON,State Senate,6,WRITE-IN,Roosevelt
Gila,0,0,0,0,NON,State Senate,6,WRITE-IN,Sierra Ancha
Gila,1,0,0,1,NON,State Senate,6,WRITE-IN,Tonto Basin
Gila,1,1,0,0,NON,State Senate,6,WRITE-IN,Whispering Pines
Gila,1,1,0,0,NON,State Senate,6,WRITE-IN,Young
Gila,1,1,0,0,NON,State Senate,6,WRITE-IN,Zane Grey
Gila,0,0,0,0,,State Senate,6,OVER VOTES,Payson No. 1
Gila,0,0,0,0,,State Senate,6,OVER VOTES,Payson No. 2
Gila,0,0,0,0,,State Senate,6,OVER VOTES,Payson No. 3
Gila,0,0,0,0,,State Senate,6,OVER VOTES,Payson No. 4
Gila,0,0,0,0,,State Senate,6,OVER VOTES,Payson No. 5
Gila,0,0,0,0,,State Senate,6,OVER VOTES,Payson No. 6
Gila,0,0,0,0,,State Senate,6,OVER VOTES,Payson No. 7
Gila,0,0,0,0,,State Senate,6,OVER VOTES,Payson No. 8
Gila,0,0,0,0,,State Senate,6,OVER VOTES,Star Valley
Gila,0,0,0,0,,State Senate,6,OVER VOTES,Gisela
Gila,0,0,0,0,,State Senate,6,OVER VOTES,Pine-Strawberry East
Gila,0,0,0,0,,State Senate,6,OVER VOTES,Pine-Strawberry West
Gila,0,0,0,0,,State Senate,6,OVER VOTES,Roosevelt
Gila,0,0,0,0,,State Senate,6,OVER VOTES,Sierra Ancha
Gila,0,0,0,0,,State Senate,6,OVER VOTES,Tonto Basin
Gila,0,0,0,0,,State Senate,6,OVER VOTES,Whispering Pines
Gila,0,0,0,0,,State Senate,6,OVER VOTES,Young
Gila,0,0,0,0,,State Senate,6,OVER VOTES,Zane Grey
Gila,61,49,10,2,,State Senate,6,UNDER VOTES,Payson No. 1
Gila,79,66,7,6,,State Senate,6,UNDER VOTES,Payson No. 2
Gila,120,104,15,1,,State Senate,6,UNDER VOTES,Payson No. 3
Gila,49,33,10,6,,State Senate,6,UNDER VOTES,Payson No. 4
Gila,73,53,14,6,,State Senate,6,UNDER VOTES,Payson No. 5
Gila,37,32,5,0,,State Senate,6,UNDER VOTES,Payson No. 6
Gila,45,30,12,3,,State Senate,6,UNDER VOTES,Payson No. 7
Gila,54,41,11,2,,State Senate,6,UNDER VOTES,Payson No. 8
Gila,87,58,23,6,,State Senate,6,UNDER VOTES,Star Valley
Gila,20,12,7,1,,State Senate,6,UNDER VOTES,Gisela
Gila,45,35,10,0,,State Senate,6,UNDER VOTES,Pine-Strawberry East
Gila,91,80,9,2,,State Senate,6,UNDER VOTES,Pine-Strawberry West
Gila,10,8,2,0,,State Senate,6,UNDER VOTES,Roosevelt
Gila,5,3,2,0,,State Senate,6,UNDER VOTES,Sierra Ancha
Gila,65,36,24,5,,State Senate,6,UNDER VOTES,Tonto Basin
Gila,8,5,2,1,,State Senate,6,UNDER VOTES,Whispering Pines
Gila,27,14,10,3,,State Senate,6,UNDER VOTES,Young
Gila,31,24,6,1,,State Senate,6,UNDER VOTES,Zane Grey
Gila,299,43,225,31,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",Canyon Day
Gila,30,4,24,2,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",Carrizo
Gila,957,226,646,85,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",San Carlos
Gila,4,0,4,0,NON,State Senate,7,WRITE-IN,Canyon Day
Gila,1,0,1,0,NON,State Senate,7,WRITE-IN,Carrizo
Gila,12,1,11,0,NON,State Senate,7,WRITE-IN,San Carlos
Gila,0,0,0,0,,State Senate,7,OVER VOTES,Canyon Day
Gila,0,0,0,0,,State Senate,7,OVER VOTES,Carrizo
Gila,1,0,1,0,,State Senate,7,OVER VOTES,San Carlos
Gila,49,4,40,5,,State Senate,7,UNDER VOTES,Canyon Day
Gila,5,2,3,0,,State Senate,7,UNDER VOTES,Carrizo
Gila,205,37,141,27,,State Senate,7,UNDER VOTES,San Carlos
Gila,212,150,53,9,REP,State Senate,8,"PRATT, FRANK",Globe No. 1
Gila,61,46,14,1,REP,State Senate,8,"PRATT, FRANK",Globe No. 2
Gila,50,43,6,1,REP,State Senate,8,"PRATT, FRANK",Globe No. 3
Gila,185,149,29,7,REP,State Senate,8,"PRATT, FRANK",Globe No. 4
Gila,308,233,62,13,REP,State Senate,8,"PRATT, FRANK",Globe No. 6
Gila,148,111,33,4,REP,State Senate,8,"PRATT, FRANK",Globe No. 7
Gila,159,116,38,5,REP,State Senate,8,"PRATT, FRANK",Globe No. 8
Gila,299,212,79,8,REP,State Senate,8,"PRATT, FRANK",Globe No. 11
Gila,308,228,68,12,REP,State Senate,8,"PRATT, FRANK",East Globe
Gila,107,74,29,4,REP,State Senate,8,"PRATT, FRANK",Miami No. 1
Gila,112,67,35,10,REP,State Senate,8,"PRATT, FRANK",Miami No. 3
Gila,294,206,74,14,REP,State Senate,8,"PRATT, FRANK",Claypool No. 1
Gila,240,154,77,9,REP,State Senate,8,"PRATT, FRANK",Claypool No. 2
Gila,99,77,20,2,REP,State Senate,8,"PRATT, FRANK",Claypool No. 3
Gila,143,96,39,8,REP,State Senate,8,"PRATT, FRANK",Central Heights
Gila,94,69,21,4,REP,State Senate,8,"PRATT, FRANK",Pinal Creek
Gila,50,33,16,1,REP,State Senate,8,"PRATT, FRANK",Wheatfields
Gila,82,59,19,4,REP,State Senate,8,"PRATT, FRANK",Copper Basin
Gila,188,149,34,5,DEM,State Senate,8,"MCGUIRE, BARBARA",Globe No. 1
Gila,90,71,18,1,DEM,State Senate,8,"MCGUIRE, BARBARA",Globe No. 2
Gila,61,54,6,1,DEM,State Senate,8,"MCGUIRE, BARBARA",Globe No. 3
Gila,214,170,41,3,DEM,State Senate,8,"MCGUIRE, BARBARA",Globe No. 4
Gila,278,222,46,10,DEM,State Senate,8,"MCGUIRE, BARBARA",Globe No. 6
Gila,146,100,43,3,DEM,State Senate,8,"MCGUIRE, BARBARA",Globe No. 7
Gila,208,169,34,5,DEM,State Senate,8,"MCGUIRE, BARBARA",Globe No. 8
Gila,201,155,41,5,DEM,State Senate,8,"MCGUIRE, BARBARA",Globe No. 11
Gila,231,183,40,8,DEM,State Senate,8,"MCGUIRE, BARBARA",East Globe
Gila,128,103,21,4,DEM,State Senate,8,"MCGUIRE, BARBARA",Miami No. 1
Gila,250,184,58,8,DEM,State Senate,8,"MCGUIRE, BARBARA",Miami No. 3
Gila,244,174,61,9,DEM,State Senate,8,"MCGUIRE, BARBARA",Claypool No. 1
Gila,231,167,60,4,DEM,State Senate,8,"MCGUIRE, BARBARA",Claypool No. 2
Gila,165,122,40,3,DEM,State Senate,8,"MCGUIRE, BARBARA",Claypool No. 3
Gila,141,97,39,5,DEM,State Senate,8,"MCGUIRE, BARBARA",Central Heights
Gila,90,78,11,1,DEM,State Senate,8,"MCGUIRE, BARBARA",Pinal Creek
Gila,53,43,10,0,DEM,State Senate,8,"MCGUIRE, BARBARA",Wheatfields
Gila,354,254,85,15,DEM,State Senate,8,"MCGUIRE, BARBARA",Copper Basin
Gila,0,0,0,0,NON,State Senate,8,WRITE-IN,Globe No. 1
Gila,0,0,0,0,NON,State Senate,8,WRITE-IN,Globe No. 2
Gila,0,0,0,0,NON,State Senate,8,WRITE-IN,Globe No. 3
Gila,0,0,0,0,NON,State Senate,8,WRITE-IN,Globe No. 4
Gila,0,0,0,0,NON,State Senate,8,WRITE-IN,Globe No. 6
Gila,0,0,0,0,NON,State Senate,8,WRITE-IN,Globe No. 7
Gila,1,1,0,0,NON,State Senate,8,WRITE-IN,Globe No. 8
Gila,1,1,0,0,NON,State Senate,8,WRITE-IN,Globe No. 11
Gila,0,0,0,0,NON,State Senate,8,WRITE-IN,East Globe
Gila,0,0,0,0,NON,State Senate,8,WRITE-IN,Miami No. 1
Gila,1,1,0,0,NON,State Senate,8,WRITE-IN,Miami No. 3
Gila,1,0,0,1,NON,State Senate,8,WRITE-IN,Claypool No. 1
Gila,1,0,1,0,NON,State Senate,8,WRITE-IN,Claypool No. 2
Gila,0,0,0,0,NON,State Senate,8,WRITE-IN,Claypool No. 3
Gila,1,1,0,0,NON,State Senate,8,WRITE-IN,Central Heights
Gila,0,0,0,0,NON,State Senate,8,WRITE-IN,Pinal Creek
Gila,0,0,0,0,NON,State Senate,8,WRITE-IN,Wheatfields
Gila,2,2,0,0,NON,State Senate,8,WRITE-IN,Copper Basin
Gila,0,0,0,0,,State Senate,8,OVER VOTES,Globe No. 1
Gila,0,0,0,0,,State Senate,8,OVER VOTES,Globe No. 2
Gila,0,0,0,0,,State Senate,8,OVER VOTES,Globe No. 3
Gila,0,0,0,0,,State Senate,8,OVER VOTES,Globe No. 4
Gila,0,0,0,0,,State Senate,8,OVER VOTES,Globe No. 6
Gila,0,0,0,0,,State Senate,8,OVER VOTES,Globe No. 7
Gila,0,0,0,0,,State Senate,8,OVER VOTES,Globe No. 8
Gila,0,0,0,0,,State Senate,8,OVER VOTES,Globe No. 11
Gila,1,1,0,0,,State Senate,8,OVER VOTES,East Globe
Gila,0,0,0,0,,State Senate,8,OVER VOTES,Miami No. 1
Gila,0,0,0,0,,State Senate,8,OVER VOTES,Miami No. 3
Gila,0,0,0,0,,State Senate,8,OVER VOTES,Claypool No. 1
Gila,2,0,2,0,,State Senate,8,OVER VOTES,Claypool No. 2
Gila,0,0,0,0,,State Senate,8,OVER VOTES,Claypool No. 3
Gila,0,0,0,0,,State Senate,8,OVER VOTES,Central Heights
Gila,0,0,0,0,,State Senate,8,OVER VOTES,Pinal Creek
Gila,0,0,0,0,,State Senate,8,OVER VOTES,Wheatfields
Gila,0,0,0,0,,State Senate,8,OVER VOTES,Copper Basin
Gila,15,12,3,0,,State Senate,8,UNDER VOTES,Globe No. 1
Gila,10,8,1,1,,State Senate,8,UNDER VOTES,Globe No. 2
Gila,5,5,0,0,,State Senate,8,UNDER VOTES,Globe No. 3
Gila,30,24,6,0,,State Senate,8,UNDER VOTES,Globe No. 4
Gila,32,20,11,1,,State Senate,8,UNDER VOTES,Globe No. 6
Gila,17,14,3,0,,State Senate,8,UNDER VOTES,Globe No. 7
Gila,21,13,8,0,,State Senate,8,UNDER VOTES,Globe No. 8
Gila,29,17,11,1,,State Senate,8,UNDER VOTES,Globe No. 11
Gila,48,33,11,4,,State Senate,8,UNDER VOTES,East Globe
Gila,15,14,1,0,,State Senate,8,UNDER VOTES,Miami No. 1
Gila,17,13,4,0,,State Senate,8,UNDER VOTES,Miami No. 3
Gila,38,28,7,3,,State Senate,8,UNDER VOTES,Claypool No. 1
Gila,18,9,7,2,,State Senate,8,UNDER VOTES,Claypool No. 2
Gila,12,10,2,0,,State Senate,8,UNDER VOTES,Claypool No. 3
Gila,20,14,6,0,,State Senate,8,UNDER VOTES,Central Heights
Gila,7,5,1,1,,State Senate,8,UNDER VOTES,Pinal Creek
Gila,5,4,1,0,,State Senate,8,UNDER VOTES,Wheatfields
Gila,13,10,2,1,,State Senate,8,UNDER VOTES,Copper Basin
Gila,501,390,94,17,REP,State Representative,6,"BARTON, BRENDA",Payson No. 1
Gila,847,696,138,13,REP,State Representative,6,"BARTON, BRENDA",Payson No. 2
Gila,1074,945,112,17,REP,State Representative,6,"BARTON, BRENDA",Payson No. 3
Gila,458,371,71,16,REP,State Representative,6,"BARTON, BRENDA",Payson No. 4
Gila,749,612,129,8,REP,State Representative,6,"BARTON, BRENDA",Payson No. 5
Gila,413,331,69,13,REP,State Representative,6,"BARTON, BRENDA",Payson No. 6
Gila,345,271,64,10,REP,State Representative,6,"BARTON, BRENDA",Payson No. 7
Gila,578,462,98,18,REP,State Representative,6,"BARTON, BRENDA",Payson No. 8
Gila,1067,851,174,42,REP,State Representative,6,"BARTON, BRENDA",Star Valley
Gila,212,151,57,4,REP,State Representative,6,"BARTON, BRENDA",Gisela
Gila,270,200,69,1,REP,State Representative,6,"BARTON, BRENDA",Pine-Strawberry East
Gila,815,593,187,35,REP,State Representative,6,"BARTON, BRENDA",Pine-Strawberry West
Gila,93,78,15,0,REP,State Representative,6,"BARTON, BRENDA",Roosevelt
Gila,68,60,8,0,REP,State Representative,6,"BARTON, BRENDA",Sierra Ancha
Gila,559,411,142,6,REP,State Representative,6,"BARTON, BRENDA",Tonto Basin
Gila,115,90,20,5,REP,State Representative,6,"BARTON, BRENDA",Whispering Pines
Gila,307,222,73,12,REP,State Representative,6,"BARTON, BRENDA",Young
Gila,227,178,45,4,REP,State Representative,6,"BARTON, BRENDA",Zane Grey
Gila,497,386,87,24,REP,State Representative,6,"THORPE, BOB",Payson No. 1
Gila,943,753,164,26,REP,State Representative,6,"THORPE, BOB",Payson No. 2
Gila,1247,1077,147,23,REP,State Representative,6,"THORPE, BOB",Payson No. 3
Gila,492,398,79,15,REP,State Representative,6,"THORPE, BOB",Payson No. 4
Gila,761,611,138,12,REP,State Representative,6,"THORPE, BOB",Payson No. 5
Gila,454,356,80,18,REP,State Representative,6,"THORPE, BOB",Payson No. 6
Gila,397,312,76,9,REP,State Representative,6,"THORPE, BOB",Payson No. 7
Gila,567,469,85,13,REP,State Representative,6,"THORPE, BOB",Payson No. 8
Gila,1102,883,178,41,REP,State Representative,6,"THORPE, BOB",Star Valley
Gila,233,169,57,7,REP,State Representative,6,"THORPE, BOB",Gisela
Gila,304,222,82,0,REP,State Representative,6,"THORPE, BOB",Pine-Strawberry East
Gila,772,565,179,28,REP,State Representative,6,"THORPE, BOB",Pine-Strawberry West
Gila,102,85,16,1,REP,State Representative,6,"THORPE, BOB",Roosevelt
Gila,71,62,9,0,REP,State Representative,6,"THORPE, BOB",Sierra Ancha
Gila,583,424,145,14,REP,State Representative,6,"THORPE, BOB",Tonto Basin
Gila,111,87,21,3,REP,State Representative,6,"THORPE, BOB",Whispering Pines
Gila,298,208,78,12,REP,State Representative,6,"THORPE, BOB",Young
Gila,248,199,46,3,REP,State Representative,6,"THORPE, BOB",Zane Grey
Gila,214,174,33,7,DEM,State Representative,6,"MARTINEZ, ALEX",Payson No. 1
Gila,338,262,62,14,DEM,State Representative,6,"MARTINEZ, ALEX",Payson No. 2
Gila,598,534,54,10,DEM,State Representative,6,"MARTINEZ, ALEX",Payson No. 3
Gila,249,208,31,10,DEM,State Representative,6,"MARTINEZ, ALEX",Payson No. 4
Gila,384,331,46,7,DEM,State Representative,6,"MARTINEZ, ALEX",Payson No. 5
Gila,225,193,28,4,DEM,State Representative,6,"MARTINEZ, ALEX",Payson No. 6
Gila,178,153,23,2,DEM,State Representative,6,"MARTINEZ, ALEX",Payson No. 7
Gila,277,237,35,5,DEM,State Representative,6,"MARTINEZ, ALEX",Payson No. 8
Gila,422,357,49,16,DEM,State Representative,6,"MARTINEZ, ALEX",Star Valley
Gila,82,57,21,4,DEM,State Representative,6,"MARTINEZ, ALEX",Gisela
Gila,113,94,19,0,DEM,State Representative,6,"MARTINEZ, ALEX",Pine-Strawberry East
Gila,379,302,62,15,DEM,State Representative,6,"MARTINEZ, ALEX",Pine-Strawberry West
Gila,48,39,7,2,DEM,State Representative,6,"MARTINEZ, ALEX",Roosevelt
Gila,19,16,3,0,DEM,State Representative,6,"MARTINEZ, ALEX",Sierra Ancha
Gila,188,156,29,3,DEM,State Representative,6,"MARTINEZ, ALEX",Tonto Basin
Gila,48,41,6,1,DEM,State Representative,6,"MARTINEZ, ALEX",Whispering Pines
Gila,59,44,13,2,DEM,State Representative,6,"MARTINEZ, ALEX",Young
Gila,111,98,10,3,DEM,State Representative,6,"MARTINEZ, ALEX",Zane Grey
Gila,1,1,0,0,NON,State Representative,6,WRITE-IN,Payson No. 1
Gila,3,3,0,0,NON,State Representative,6,WRITE-IN,Payson No. 2
Gila,0,0,0,0,NON,State Representative,6,WRITE-IN,Payson No. 3
Gila,2,2,0,0,NON,State Representative,6,WRITE-IN,Payson No. 4
Gila,3,0,3,0,NON,State Representative,6,WRITE-IN,Payson No. 5
Gila,5,4,1,0,NON,State Representative,6,WRITE-IN,Payson No. 6
Gila,0,0,0,0,NON,State Representative,6,WRITE-IN,Payson No. 7
Gila,4,4,0,0,NON,State Representative,6,WRITE-IN,Payson No. 8
Gila,2,1,1,0,NON,State Representative,6,WRITE-IN,Star Valley
Gila,3,0,2,1,NON,State Representative,6,WRITE-IN,Gisela
Gila,0,0,0,0,NON,State Representative,6,WRITE-IN,Pine-Strawberry East
Gila,10,7,3,0,NON,State Representative,6,WRITE-IN,Pine-Strawberry West
Gila,0,0,0,0,NON,State Representative,6,WRITE-IN,Roosevelt
Gila,0,0,0,0,NON,State Representative,6,WRITE-IN,Sierra Ancha
Gila,0,0,0,0,NON,State Representative,6,WRITE-IN,Tonto Basin
Gila,0,0,0,0,NON,State Representative,6,WRITE-IN,Whispering Pines
Gila,3,3,0,0,NON,State Representative,6,WRITE-IN,Young
Gila,3,3,0,0,NON,State Representative,6,WRITE-IN,Zane Grey
Gila,0,0,0,0,,State Representative,6,OVER VOTES,Payson No. 1
Gila,0,0,0,0,,State Representative,6,OVER VOTES,Payson No. 2
Gila,0,0,0,0,,State Representative,6,OVER VOTES,Payson No. 3
Gila,2,2,0,0,,State Representative,6,OVER VOTES,Payson No. 4
Gila,0,0,0,0,,State Representative,6,OVER VOTES,Payson No. 5
Gila,0,0,0,0,,State Representative,6,OVER VOTES,Payson No. 6
Gila,0,0,0,0,,State Representative,6,OVER VOTES,Payson No. 7
Gila,0,0,0,0,,State Representative,6,OVER VOTES,Payson No. 8
Gila,2,2,0,0,,State Representative,6,OVER VOTES,Star Valley
Gila,0,0,0,0,,State Representative,6,OVER VOTES,Gisela
Gila,0,0,0,0,,State Representative,6,OVER VOTES,Pine-Strawberry East
Gila,0,0,0,0,,State Representative,6,OVER VOTES,Pine-Strawberry West
Gila,0,0,0,0,,State Representative,6,OVER VOTES,Roosevelt
Gila,0,0,0,0,,State Representative,6,OVER VOTES,Sierra Ancha
Gila,0,0,0,0,,State Representative,6,OVER VOTES,Tonto Basin
Gila,0,0,0,0,,State Representative,6,OVER VOTES,Whispering Pines
Gila,0,0,0,0,,State Representative,6,OVER VOTES,Young
Gila,2,2,0,0,,State Representative,6,OVER VOTES,Zane Grey
Gila,461,363,78,20,,State Representative,6,UNDER VOTES,Payson No. 1
Gila,743,582,124,37,,State Representative,6,UNDER VOTES,Payson No. 2
Gila,1055,894,133,28,,State Representative,6,UNDER VOTES,Payson No. 3
Gila,441,349,63,29,,State Representative,6,UNDER VOTES,Payson No. 4
Gila,699,556,118,25,,State Representative,6,UNDER VOTES,Payson No. 5
Gila,411,328,68,15,,State Representative,6,UNDER VOTES,Payson No. 6
Gila,352,280,57,15,,State Representative,6,UNDER VOTES,Payson No. 7
Gila,544,428,98,18,,State Representative,6,UNDER VOTES,Payson No. 8
Gila,853,646,156,51,,State Representative,6,UNDER VOTES,Star Valley
Gila,180,127,45,8,,State Representative,6,UNDER VOTES,Gisela
