county,votes,election_day,early_voting,provisional,party,office,district,candidate,precinct
Santa Cruz,0,0,0,0,NON,U.S. Senate,,WRITE-IN,Nogales 9
Santa Cruz,0,0,0,0,NON,U.S. Senate,,WRITE-IN,Nogales 10
Santa Cruz,0,0,0,0,NON,U.S. Senate,,WRITE-IN,Tubac 11
Santa Cruz,0,0,0,0,NON,U.S. Senate,,WRITE-IN,Nogales 12
Santa Cruz,0,0,0,0,NON,U.S. Senate,,WRITE-IN,Santa Cruz 13
Santa Cruz,0,0,0,0,NON,U.S. Senate,,WRITE-IN,Patagonia 14
Santa Cruz,2,0,1,0,NON,U.S. Senate,,WRITE-IN,Sonoita 15
Santa Cruz,0,0,0,0,NON,U.S. Senate,,WRITE-IN,Nogales 16
Santa Cruz,0,0,0,0,NON,U.S. Senate,,WRITE-IN,Calabasas 17
Santa Cruz,0,0,0,0,NON,U.S. Senate,,WRITE-IN,Nogales 18
Santa Cruz,0,0,0,0,NON,U.S. Senate,,WRITE-IN,Baca 19
Santa Cruz,0,0,0,0,NON,U.S. Senate,,WRITE-IN,Nogales 20
Santa Cruz,0,0,0,0,NON,U.S. Senate,,WRITE-IN,Peck Canyon 21
Santa Cruz,0,0,0,0,NON,U.S. Senate,,WRITE-IN,Potrero 22
Santa Cruz,0,0,0,0,NON,U.S. Senate,,WRITE-IN,Mountain 23
Santa Cruz,0,0,0,0,NON,U.S. Senate,,WRITE-IN,Lake Patagonia 24
Santa Cruz,0,0,0,0,,U.S. Senate,,OVER VOTES,Nogales 1
Santa Cruz,0,0,0,0,,U.S. Senate,,OVER VOTES,Nogales 2
Santa Cruz,0,0,0,0,,U.S. Senate,,OVER VOTES,Nogales 3
Santa Cruz,0,0,0,0,,U.S. Senate,,OVER VOTES,Nogales 4
Santa Cruz,0,0,0,0,,U.S. Senate,,OVER VOTES,Coronado 5
Santa Cruz,0,0,0,0,,U.S. Senate,,OVER VOTES,Elgin 6
Santa Cruz,0,0,0,0,,U.S. Senate,,OVER VOTES,Rio Rico 7
Santa Cruz,0,0,0,0,,U.S. Senate,,OVER VOTES,Nogales 8
Santa Cruz,0,0,0,0,,U.S. Senate,,OVER VOTES,Nogales 9
Santa Cruz,0,0,0,0,,U.S. Senate,,OVER VOTES,Nogales 10
Santa Cruz,0,0,0,0,,U.S. Senate,,OVER VOTES,Tubac 11
Santa Cruz,0,0,0,0,,U.S. Senate,,OVER VOTES,Nogales 12
Santa Cruz,0,0,0,0,,U.S. Senate,,OVER VOTES,Santa Cruz 13
Santa Cruz,0,0,0,0,,U.S. Senate,,OVER VOTES,Patagonia 14
Santa Cruz,0,0,0,0,,U.S. Senate,,OVER VOTES,Sonoita 15
Santa Cruz,0,0,0,0,,U.S. Senate,,OVER VOTES,Nogales 16
Santa Cruz,0,0,0,0,,U.S. Senate,,OVER VOTES,Calabasas 17
Santa Cruz,0,0,0,0,,U.S. Senate,,OVER VOTES,Nogales 18
Santa Cruz,0,0,0,0,,U.S. Senate,,OVER VOTES,Baca 19
Santa Cruz,0,0,0,0,,U.S. Senate,,OVER VOTES,Nogales 20
Santa Cruz,0,0,0,0,,U.S. Senate,,OVER VOTES,Peck Canyon 21
Santa Cruz,0,0,0,0,,U.S. Senate,,OVER VOTES,Potrero 22
Santa Cruz,0,0,0,0,,U.S. Senate,,OVER VOTES,Mountain 23
Santa Cruz,0,0,0,0,,U.S. Senate,,OVER VOTES,Lake Patagonia 24
Santa Cruz,1,0,0,0,,U.S. Senate,,UNDER VOTES,Nogales 1
Santa Cruz,4,1,2,0,,U.S. Senate,,UNDER VOTES,Nogales 2
Santa Cruz,2,0,1,0,,U.S. Senate,,UNDER VOTES,Nogales 3
Santa Cruz,1,0,0,0,,U.S. Senate,,UNDER VOTES,Nogales 4
Santa Cruz,2,0,1,0,,U.S. Senate,,UNDER VOTES,Coronado 5
Santa Cruz,1,0,1,0,,U.S. Senate,,UNDER VOTES,Elgin 6
Santa Cruz,8,2,5,0,,U.S. Senate,,UNDER VOTES,Rio Rico 7
Santa Cruz,5,2,2,1,,U.S. Senate,,UNDER VOTES,Nogales 8
Santa Cruz,0,0,0,0,,U.S. Senate,,UNDER VOTES,Nogales 9
Santa Cruz,2,0,1,0,,U.S. Senate,,UNDER VOTES,Nogales 10
Santa Cruz,4,2,2,0,,U.S. Senate,,UNDER VOTES,Tubac 11
Santa Cruz,2,0,1,0,,U.S. Senate,,UNDER VOTES,Nogales 12
Santa Cruz,1,0,0,0,,U.S. Senate,,UNDER VOTES,Santa Cruz 13
Santa Cruz,2,0,1,0,,U.S. Senate,,UNDER VOTES,Patagonia 14
Santa Cruz,3,1,2,0,,U.S. Senate,,UNDER VOTES,Sonoita 15
Santa Cruz,1,0,0,0,,U.S. Senate,,UNDER VOTES,Nogales 16
Santa Cruz,6,1,3,0,,U.S. Senate,,UNDER VOTES,Calabasas 17
Santa Cruz,1,0,0,0,,U.S. Senate,,UNDER VOTES,Nogales 18
Santa Cruz,5,2,2,0,,U.S. Senate,,UNDER VOTES,Baca 19
Santa Cruz,3,1,1,0,,U.S. Senate,,UNDER VOTES,Nogales 20
Santa Cruz,5,1,2,0,,U.S. Senate,,UNDER VOTES,Peck Canyon 21
Santa Cruz,2,0,1,0,,U.S. Senate,,UNDER VOTES,Potrero 22
Santa Cruz,0,0,0,0,,U.S. Senate,,UNDER VOTES,Mountain 23
Santa Cruz,0,0,0,0,,U.S. Senate,,UNDER VOTES,Lake Patagonia 24
Santa Cruz,27,8,16,2,DEM,U.S. House,3,"GRIJALVA, RAUL",Nogales 1
Santa Cruz,70,23,40,7,DEM,U.S. House,3,"GRIJALVA, RAUL",Nogales 2
Santa Cruz,41,12,26,3,DEM,U.S. House,3,"GRIJALVA, RAUL",Nogales 3
Santa Cruz,22,7,13,1,DEM,U.S. House,3,"GRIJALVA, RAUL",Nogales 4
Santa Cruz,58,17,36,3,DEM,U.S. House,3,"GRIJALVA, RAUL",Coronado 5
Santa Cruz,21,3,16,0,DEM,U.S. House,3,"GRIJALVA, RAUL",Elgin 6
Santa Cruz,150,40,99,10,DEM,U.S. House,3,"GRIJALVA, RAUL",Rio Rico 7
Santa Cruz,108,36,62,10,DEM,U.S. House,3,"GRIJALVA, RAUL",Nogales 8
Santa Cruz,17,5,10,1,DEM,U.S. House,3,"GRIJALVA, RAUL",Nogales 9
Santa Cruz,51,14,31,5,DEM,U.S. House,3,"GRIJALVA, RAUL",Nogales 10
Santa Cruz,76,17,56,2,DEM,U.S. House,3,"GRIJALVA, RAUL",Tubac 11
Santa Cruz,28,9,15,3,DEM,U.S. House,3,"GRIJALVA, RAUL",Nogales 12
Santa Cruz,19,6,10,2,DEM,U.S. House,3,"GRIJALVA, RAUL",Santa Cruz 13
Santa Cruz,47,14,31,1,DEM,U.S. House,3,"GRIJALVA, RAUL",Patagonia 14
Santa Cruz,30,7,22,1,DEM,U.S. House,3,"GRIJALVA, RAUL",Sonoita 15
Santa Cruz,23,8,12,3,DEM,U.S. House,3,"GRIJALVA, RAUL",Nogales 16
Santa Cruz,144,44,86,14,DEM,U.S. House,3,"GRIJALVA, RAUL",Calabasas 17
Santa Cruz,34,9,20,3,DEM,U.S. House,3,"GRIJALVA, RAUL",Nogales 18
Santa Cruz,121,31,75,14,DEM,U.S. House,3,"GRIJALVA, RAUL",Baca 19
Santa Cruz,56,18,31,5,DEM,U.S. House,3,"GRIJALVA, RAUL",Nogales 20
Santa Cruz,89,29,48,11,DEM,U.S. House,3,"GRIJALVA, RAUL",Peck Canyon 21
Santa Cruz,28,8,17,3,DEM,U.S. House,3,"GRIJALVA, RAUL",Potrero 22
Santa Cruz,2,0,1,0,DEM,U.S. House,3,"GRIJALVA, RAUL",Mountain 23
Santa Cruz,7,0,6,0,DEM,U.S. House,3,"GRIJALVA, RAUL",Lake Patagonia 24
Santa Cruz,0,0,0,0,NON,U.S. House,3,WRITE-IN,Nogales 1
Santa Cruz,1,0,1,0,NON,U.S. House,3,WRITE-IN,Nogales 2
Santa Cruz,0,0,0,0,NON,U.S. House,3,WRITE-IN,Nogales 3
Santa Cruz,0,0,0,0,NON,U.S. House,3,WRITE-IN,Nogales 4
Santa Cruz,1,0,0,0,NON,U.S. House,3,WRITE-IN,Coronado 5
Santa Cruz,8,3,4,0,NON,U.S. House,3,WRITE-IN,Elgin 6
Santa Cruz,12,4,7,0,NON,U.S. House,3,WRITE-IN,Rio Rico 7
Santa Cruz,2,0,1,0,NON,U.S. House,3,WRITE-IN,Nogales 8
Santa Cruz,0,0,0,0,NON,U.S. House,3,WRITE-IN,Nogales 9
Santa Cruz,0,0,0,0,NON,U.S. House,3,WRITE-IN,Nogales 10
Santa Cruz,6,2,3,0,NON,U.S. House,3,WRITE-IN,Tubac 11
Santa Cruz,0,0,0,0,NON,U.S. House,3,WRITE-IN,Nogales 12
Santa Cruz,1,0,0,0,NON,U.S. House,3,WRITE-IN,Santa Cruz 13
Santa Cruz,3,1,1,0,NON,U.S. House,3,WRITE-IN,Patagonia 14
Santa Cruz,11,4,7,0,NON,U.S. House,3,WRITE-IN,Sonoita 15
Santa Cruz,0,0,0,0,NON,U.S. House,3,WRITE-IN,Nogales 16
Santa Cruz,6,2,3,0,NON,U.S. House,3,WRITE-IN,Calabasas 17
Santa Cruz,1,0,0,0,NON,U.S. House,3,WRITE-IN,Nogales 18
Santa Cruz,3,1,1,0,NON,U.S. House,3,WRITE-IN,Baca 19
Santa Cruz,1,0,0,0,NON,U.S. House,3,WRITE-IN,Nogales 20
Santa Cruz,3,1,2,0,NON,U.S. House,3,WRITE-IN,Peck Canyon 21
Santa Cruz,0,0,0,0,NON,U.S. House,3,WRITE-IN,Potrero 22
Santa Cruz,0,0,0,0,NON,U.S. House,3,WRITE-IN,Mountain 23
Santa Cruz,0,0,0,0,NON,U.S. House,3,WRITE-IN,Lake Patagonia 24
Santa Cruz,0,0,0,0,,U.S. House,3,OVER VOTES,Nogales 1
Santa Cruz,0,0,0,0,,U.S. House,3,OVER VOTES,Nogales 2
Santa Cruz,0,0,0,0,,U.S. House,3,OVER VOTES,Nogales 3
Santa Cruz,0,0,0,0,,U.S. House,3,OVER VOTES,Nogales 4
Santa Cruz,0,0,0,0,,U.S. House,3,OVER VOTES,Coronado 5
Santa Cruz,0,0,0,0,,U.S. House,3,OVER VOTES,Elgin 6
Santa Cruz,0,0,0,0,,U.S. House,3,OVER VOTES,Rio Rico 7
Santa Cruz,0,0,0,0,,U.S. House,3,OVER VOTES,Nogales 8
Santa Cruz,0,0,0,0,,U.S. House,3,OVER VOTES,Nogales 9
Santa Cruz,0,0,0,0,,U.S. House,3,OVER VOTES,Nogales 10
Santa Cruz,0,0,0,0,,U.S. House,3,OVER VOTES,Tubac 11
Santa Cruz,0,0,0,0,,U.S. House,3,OVER VOTES,Nogales 12
Santa Cruz,0,0,0,0,,U.S. House,3,OVER VOTES,Santa Cruz 13
Santa Cruz,0,0,0,0,,U.S. House,3,OVER VOTES,Patagonia 14
Santa Cruz,0,0,0,0,,U.S. House,3,OVER VOTES,Sonoita 15
Santa Cruz,0,0,0,0,,U.S. House,3,OVER VOTES,Nogales 16
Santa Cruz,0,0,0,0,,U.S. House,3,OVER VOTES,Calabasas 17
Santa Cruz,0,0,0,0,,U.S. House,3,OVER VOTES,Nogales 18
Santa Cruz,0,0,0,0,,U.S. House,3,OVER VOTES,Baca 19
Santa Cruz,0,0,0,0,,U.S. House,3,OVER VOTES,Nogales 20
Santa Cruz,0,0,0,0,,U.S. House,3,OVER VOTES,Peck Canyon 21
Santa Cruz,0,0,0,0,,U.S. House,3,OVER VOTES,Potrero 22
Santa Cruz,0,0,0,0,,U.S. House,3,OVER VOTES,Mountain 23
Santa Cruz,0,0,0,0,,U.S. House,3,OVER VOTES,Lake Patagonia 24
Santa Cruz,4,0,3,0,,U.S. House,3,UNDER VOTES,Nogales 1
Santa Cruz,10,2,7,0,,U.S. House,3,UNDER VOTES,Nogales 2
Santa Cruz,6,1,4,0,,U.S. House,3,UNDER VOTES,Nogales 3
Santa Cruz,3,1,2,0,,U.S. House,3,UNDER VOTES,Nogales 4
Santa Cruz,10,2,6,0,,U.S. House,3,UNDER VOTES,Coronado 5
Santa Cruz,21,4,16,0,,U.S. House,3,UNDER VOTES,Elgin 6
Santa Cruz,54,10,41,2,,U.S. House,3,UNDER VOTES,Rio Rico 7
Santa Cruz,11,3,7,0,,U.S. House,3,UNDER VOTES,Nogales 8
Santa Cruz,5,1,3,0,,U.S. House,3,UNDER VOTES,Nogales 9
Santa Cruz,7,1,4,1,,U.S. House,3,UNDER VOTES,Nogales 10
Santa Cruz,46,9,34,2,,U.S. House,3,UNDER VOTES,Tubac 11
Santa Cruz,5,1,3,0,,U.S. House,3,UNDER VOTES,Nogales 12
Santa Cruz,7,3,4,0,,U.S. House,3,UNDER VOTES,Santa Cruz 13
Santa Cruz,17,5,10,0,,U.S. House,3,UNDER VOTES,Patagonia 14
Santa Cruz,29,9,18,1,,U.S. House,3,UNDER VOTES,Sonoita 15
Santa Cruz,2,1,1,0,,U.S. House,3,UNDER VOTES,Nogales 16
Santa Cruz,24,5,17,1,,U.S. House,3,UNDER VOTES,Calabasas 17
Santa Cruz,8,3,5,0,,U.S. House,3,UNDER VOTES,Nogales 18
Santa Cruz,17,5,11,0,,U.S. House,3,UNDER VOTES,Baca 19
Santa Cruz,7,3,4,0,,U.S. House,3,UNDER VOTES,Nogales 20
Santa Cruz,17,4,11,2,,U.S. House,3,UNDER VOTES,Peck Canyon 21
Santa Cruz,2,0,1,0,,U.S. House,3,UNDER VOTES,Potrero 22
Santa Cruz,2,0,1,0,,U.S. House,3,UNDER VOTES,Mountain 23
Santa Cruz,4,0,3,0,,U.S. House,3,UNDER VOTES,Lake Patagonia 24
Santa Cruz,26,7,16,2,DEM,State Senate,2,"DALESSANDRO, ANDREA",Nogales 1
Santa Cruz,64,21,35,6,DEM,State Senate,2,"DALESSANDRO, ANDREA",Nogales 2
Santa Cruz,38,10,24,2,DEM,State Senate,2,"DALESSANDRO, ANDREA",Nogales 3
Santa Cruz,19,7,11,1,DEM,State Senate,2,"DALESSANDRO, ANDREA",Nogales 4
Santa Cruz,49,14,32,2,DEM,State Senate,2,"DALESSANDRO, ANDREA",Coronado 5
Santa Cruz,16,2,14,0,DEM,State Senate,2,"DALESSANDRO, ANDREA",Elgin 6
Santa Cruz,126,30,88,7,DEM,State Senate,2,"DALESSANDRO, ANDREA",Rio Rico 7
Santa Cruz,98,31,58,8,DEM,State Senate,2,"DALESSANDRO, ANDREA",Nogales 8
Santa Cruz,14,4,8,1,DEM,State Senate,2,"DALESSANDRO, ANDREA",Nogales 9
Santa Cruz,45,11,28,5,DEM,State Senate,2,"DALESSANDRO, ANDREA",Nogales 10
Santa Cruz,67,14,50,2,DEM,State Senate,2,"DALESSANDRO, ANDREA",Tubac 11
Santa Cruz,26,9,14,3,DEM,State Senate,2,"DALESSANDRO, ANDREA",Nogales 12
Santa Cruz,17,5,9,1,DEM,State Senate,2,"DALESSANDRO, ANDREA",Santa Cruz 13
Santa Cruz,42,12,27,1,DEM,State Senate,2,"DALESSANDRO, ANDREA",Patagonia 14
Santa Cruz,25,5,19,0,DEM,State Senate,2,"DALESSANDRO, ANDREA",Sonoita 15
Santa Cruz,20,7,10,2,DEM,State Senate,2,"DALESSANDRO, ANDREA",Nogales 16
Santa Cruz,127,37,78,11,DEM,State Senate,2,"DALESSANDRO, ANDREA",Calabasas 17
Santa Cruz,29,7,19,3,DEM,State Senate,2,"DALESSANDRO, ANDREA",Nogales 18
Santa Cruz,104,26,66,10,DEM,State Senate,2,"DALESSANDRO, ANDREA",Baca 19
Santa Cruz,51,17,29,4,DEM,State Senate,2,"DALESSANDRO, ANDREA",Nogales 20
Santa Cruz,77,26,42,8,DEM,State Senate,2,"DALESSANDRO, ANDREA",Peck Canyon 21
Santa Cruz,26,7,16,2,DEM,State Senate,2,"DALESSANDRO, ANDREA",Potrero 22
Santa Cruz,1,0,1,0,DEM,State Senate,2,"DALESSANDRO, ANDREA",Mountain 23
Santa Cruz,5,0,5,0,DEM,State Senate,2,"DALESSANDRO, ANDREA",Lake Patagonia 24
Santa Cruz,5,1,3,0,REP,State Senate,2,"KAIS, SHELLEY",Nogales 1
Santa Cruz,12,2,8,1,REP,State Senate,2,"KAIS, SHELLEY",Nogales 2
Santa Cruz,7,2,4,0,REP,State Senate,2,"KAIS, SHELLEY",Nogales 3
Santa Cruz,4,1,3,0,REP,State Senate,2,"KAIS, SHELLEY",Nogales 4
Santa Cruz,15,5,8,1,REP,State Senate,2,"KAIS, SHELLEY",Coronado 5
Santa Cruz,30,8,20,1,REP,State Senate,2,"KAIS, SHELLEY",Elgin 6
Santa Cruz,76,20,51,4,REP,State Senate,2,"KAIS, SHELLEY",Rio Rico 7
Santa Cruz,15,5,8,0,REP,State Senate,2,"KAIS, SHELLEY",Nogales 8
Santa Cruz,6,2,3,0,REP,State Senate,2,"KAIS, SHELLEY",Nogales 9
Santa Cruz,9,3,5,0,REP,State Senate,2,"KAIS, SHELLEY",Nogales 10
Santa Cruz,53,12,38,2,REP,State Senate,2,"KAIS, SHELLEY",Tubac 11
Santa Cruz,5,1,3,0,REP,State Senate,2,"KAIS, SHELLEY",Nogales 12
Santa Cruz,8,3,4,0,REP,State Senate,2,"KAIS, SHELLEY",Santa Cruz 13
Santa Cruz,19,6,12,0,REP,State Senate,2,"KAIS, SHELLEY",Patagonia 14
Santa Cruz,42,14,25,1,REP,State Senate,2,"KAIS, SHELLEY",Sonoita 15
Santa Cruz,3,0,2,0,REP,State Senate,2,"KAIS, SHELLEY",Nogales 16
Santa Cruz,38,11,23,3,REP,State Senate,2,"KAIS, SHELLEY",Calabasas 17
Santa Cruz,11,4,6,0,REP,State Senate,2,"KAIS, SHELLEY",Nogales 18
Santa Cruz,29,9,17,3,REP,State Senate,2,"KAIS, SHELLEY",Baca 19
Santa Cruz,9,3,4,0,REP,State Senate,2,"KAIS, SHELLEY",Nogales 20
Santa Cruz,24,5,15,3,REP,State Senate,2,"KAIS, SHELLEY",Peck Canyon 21
Santa Cruz,2,0,1,0,REP,State Senate,2,"KAIS, SHELLEY",Potrero 22
Santa Cruz,2,0,1,0,REP,State Senate,2,"KAIS, SHELLEY",Mountain 23
Santa Cruz,5,1,4,0,REP,State Senate,2,"KAIS, SHELLEY",Lake Patagonia 24
Santa Cruz,0,0,0,0,NON,State Senate,2,WRITE-IN,Nogales 1
Santa Cruz,0,0,0,0,NON,State Senate,2,WRITE-IN,Nogales 2
Santa Cruz,0,0,0,0,NON,State Senate,2,WRITE-IN,Nogales 3
Santa Cruz,0,0,0,0,NON,State Senate,2,WRITE-IN,Nogales 4
Santa Cruz,0,0,0,0,NON,State Senate,2,WRITE-IN,Coronado 5
Santa Cruz,0,0,0,0,NON,State Senate,2,WRITE-IN,Elgin 6
Santa Cruz,0,0,0,0,NON,State Senate,2,WRITE-IN,Rio Rico 7
Santa Cruz,0,0,0,0,NON,State Senate,2,WRITE-IN,Nogales 8
Santa Cruz,0,0,0,0,NON,State Senate,2,WRITE-IN,Nogales 9
Santa Cruz,0,0,0,0,NON,State Senate,2,WRITE-IN,Nogales 10
Santa Cruz,0,0,0,0,NON,State Senate,2,WRITE-IN,Tubac 11
Santa Cruz,0,0,0,0,NON,State Senate,2,WRITE-IN,Nogales 12
Santa Cruz,0,0,0,0,NON,State Senate,2,WRITE-IN,Santa Cruz 13
Santa Cruz,0,0,0,0,NON,State Senate,2,WRITE-IN,Patagonia 14
Santa Cruz,0,0,0,0,NON,State Senate,2,WRITE-IN,Sonoita 15
Santa Cruz,0,0,0,0,NON,State Senate,2,WRITE-IN,Nogales 16
Santa Cruz,0,0,0,0,NON,State Senate,2,WRITE-IN,Calabasas 17
Santa Cruz,0,0,0,0,NON,State Senate,2,WRITE-IN,Nogales 18
Santa Cruz,0,0,0,0,NON,State Senate,2,WRITE-IN,Baca 19
Santa Cruz,0,0,0,0,NON,State Senate,2,WRITE-IN,Nogales 20
Santa Cruz,0,0,0,0,NON,State Senate,2,WRITE-IN,Peck Canyon 21
Santa Cruz,0,0,0,0,NON,State Senate,2,WRITE-IN,Potrero 22
Santa Cruz,0,0,0,0,NON,State Senate,2,WRITE-IN,Mountain 23
Santa Cruz,0,0,0,0,NON,State Senate,2,WRITE-IN,Lake Patagonia 24
Santa Cruz,0,0,0,0,,State Senate,2,OVER VOTES,Nogales 1
Santa Cruz,0,0,0,0,,State Senate,2,OVER VOTES,Nogales 2
Santa Cruz,0,0,0,0,,State Senate,2,OVER VOTES,Nogales 3
Santa Cruz,0,0,0,0,,State Senate,2,OVER VOTES,Nogales 4
Santa Cruz,0,0,0,0,,State Senate,2,OVER VOTES,Coronado 5
Santa Cruz,0,0,0,0,,State Senate,2,OVER VOTES,Elgin 6
Santa Cruz,0,0,0,0,,State Senate,2,OVER VOTES,Rio Rico 7
Santa Cruz,0,0,0,0,,State Senate,2,OVER VOTES,Nogales 8
Santa Cruz,0,0,0,0,,State Senate,2,OVER VOTES,Nogales 9
Santa Cruz,0,0,0,0,,State Senate,2,OVER VOTES,Nogales 10
Santa Cruz,0,0,0,0,,State Senate,2,OVER VOTES,Tubac 11
Santa Cruz,0,0,0,0,,State Senate,2,OVER VOTES,Nogales 12
Santa Cruz,0,0,0,0,,State Senate,2,OVER VOTES,Santa Cruz 13
Santa Cruz,0,0,0,0,,State Senate,2,OVER VOTES,Patagonia 14
Santa Cruz,0,0,0,0,,State Senate,2,OVER VOTES,Sonoita 15
Santa Cruz,0,0,0,0,,State Senate,2,OVER VOTES,Nogales 16
Santa Cruz,0,0,0,0,,State Senate,2,OVER VOTES,Calabasas 17
Santa Cruz,0,0,0,0,,State Senate,2,OVER VOTES,Nogales 18
Santa Cruz,0,0,0,0,,State Senate,2,OVER VOTES,Baca 19
Santa Cruz,0,0,0,0,,State Senate,2,OVER VOTES,Nogales 20
Santa Cruz,0,0,0,0,,State Senate,2,OVER VOTES,Peck Canyon 21
Santa Cruz,0,0,0,0,,State Senate,2,OVER VOTES,Potrero 22
Santa Cruz,0,0,0,0,,State Senate,2,OVER VOTES,Mountain 23
Santa Cruz,0,0,0,0,,State Senate,2,OVER VOTES,Lake Patagonia 24
Santa Cruz,1,0,1,0,,State Senate,2,UNDER VOTES,Nogales 1
Santa Cruz,6,1,4,0,,State Senate,2,UNDER VOTES,Nogales 2
Santa Cruz,3,1,1,0,,State Senate,2,UNDER VOTES,Nogales 3
Santa Cruz,1,0,1,0,,State Senate,2,UNDER VOTES,Nogales 4
Santa Cruz,4,1,2,0,,State Senate,2,UNDER VOTES,Coronado 5
Santa Cruz,3,0,2,0,,State Senate,2,UNDER VOTES,Elgin 6
Santa Cruz,12,2,8,1,,State Senate,2,UNDER VOTES,Rio Rico 7
Santa Cruz,7,2,3,1,,State Senate,2,UNDER VOTES,Nogales 8
Santa Cruz,1,0,1,0,,State Senate,2,UNDER VOTES,Nogales 9
Santa Cruz,4,1,2,0,,State Senate,2,UNDER VOTES,Nogales 10
Santa Cruz,7,1,5,0,,State Senate,2,UNDER VOTES,Tubac 11
Santa Cruz,2,0,1,0,,State Senate,2,UNDER VOTES,Nogales 12
Santa Cruz,2,0,1,0,,State Senate,2,UNDER VOTES,Santa Cruz 13
Santa Cruz,5,2,3,0,,State Senate,2,UNDER VOTES,Patagonia 14
Santa Cruz,4,1,2,0,,State Senate,2,UNDER VOTES,Sonoita 15
Santa Cruz,2,1,0,0,,State Senate,2,UNDER VOTES,Nogales 16
Santa Cruz,9,3,4,1,,State Senate,2,UNDER VOTES,Calabasas 17
Santa Cruz,3,1,1,0,,State Senate,2,UNDER VOTES,Nogales 18
Santa Cruz,7,2,4,1,,State Senate,2,UNDER VOTES,Baca 19
Santa Cruz,4,1,2,1,,State Senate,2,UNDER VOTES,Nogales 20
Santa Cruz,7,2,4,1,,State Senate,2,UNDER VOTES,Peck Canyon 21
Santa Cruz,2,0,1,0,,State Senate,2,UNDER VOTES,Potrero 22
Santa Cruz,0,0,0,0,,State Senate,2,UNDER VOTES,Mountain 23
Santa Cruz,0,0,0,0,,State Senate,2,UNDER VOTES,Lake Patagonia 24
Santa Cruz,21,5,13,1,DEM,State Representative,2,"GABALDON, ROSANNA",Nogales 1
Santa Cruz,46,13,29,3,DEM,State Representative,2,"GABALDON, ROSANNA",Nogales 2
Santa Cruz,30,8,20,2,DEM,State Representative,2,"GABALDON, ROSANNA",Nogales 3
Santa Cruz,18,5,12,1,DEM,State Representative,2,"GABALDON, ROSANNA",Nogales 4
Santa Cruz,42,11,28,1,DEM,State Representative,2,"GABALDON, ROSANNA",Coronado 5
Santa Cruz,18,2,15,0,DEM,State Representative,2,"GABALDON, ROSANNA",Elgin 6
Santa Cruz,104,24,75,4,DEM,State Representative,2,"GABALDON, ROSANNA",Rio Rico 7
Santa Cruz,75,21,47,6,DEM,State Representative,2,"GABALDON, ROSANNA",Nogales 8
Santa Cruz,12,3,7,0,DEM,State Representative,2,"GABALDON, ROSANNA",Nogales 9
Santa Cruz,32,8,21,3,DEM,State Representative,2,"GABALDON, ROSANNA",Nogales 10
Santa Cruz,64,14,49,1,DEM,State Representative,2,"GABALDON, ROSANNA",Tubac 11
Santa Cruz,21,6,12,2,DEM,State Representative,2,"GABALDON, ROSANNA",Nogales 12
Santa Cruz,14,5,8,0,DEM,State Representative,2,"GABALDON, ROSANNA",Santa Cruz 13
Santa Cruz,37,9,26,1,DEM,State Representative,2,"GABALDON, ROSANNA",Patagonia 14
Santa Cruz,25,5,19,0,DEM,State Representative,2,"GABALDON, ROSANNA",Sonoita 15
Santa Cruz,12,4,7,1,DEM,State Representative,2,"GABALDON, ROSANNA",Nogales 16
Santa Cruz,98,27,64,7,DEM,State Representative,2,"GABALDON, ROSANNA",Calabasas 17
Santa Cruz,25,6,17,2,DEM,State Representative,2,"GABALDON, ROSANNA",Nogales 18
Santa Cruz,79,18,53,6,DEM,State Representative,2,"GABALDON, ROSANNA",Baca 19
Santa Cruz,38,11,24,2,DEM,State Representative,2,"GABALDON, ROSANNA",Nogales 20
Santa Cruz,59,18,35,5,DEM,State Representative,2,"GABALDON, ROSANNA",Peck Canyon 21
Santa Cruz,17,4,10,2,DEM,State Representative,2,"GABALDON, ROSANNA",Potrero 22
Santa Cruz,1,0,1,0,DEM,State Representative,2,"GABALDON, ROSANNA",Mountain 23
Santa Cruz,5,0,5,0,DEM,State Representative,2,"GABALDON, ROSANNA",Lake Patagonia 24
Santa Cruz,22,6,13,1,DEM,State Representative,2,"HERNANDEZ, DANIEL",Nogales 1
Santa Cruz,53,18,30,5,DEM,State Representative,2,"HERNANDEZ, DANIEL",Nogales 2
Santa Cruz,30,9,18,1,DEM,State Representative,2,"HERNANDEZ, DANIEL",Nogales 3
Santa Cruz,16,5,10,1,DEM,State Representative,2,"HERNANDEZ, DANIEL",Nogales 4
Santa Cruz,40,11,26,2,DEM,State Representative,2,"HERNANDEZ, DANIEL",Coronado 5
Santa Cruz,16,3,13,0,DEM,State Representative,2,"HERNANDEZ, DANIEL",Elgin 6
Santa Cruz,100,23,70,6,DEM,State Representative,2,"HERNANDEZ, DANIEL",Rio Rico 7
Santa Cruz,80,25,48,6,DEM,State Representative,2,"HERNANDEZ, DANIEL",Nogales 8
Santa Cruz,11,4,6,0,DEM,State Representative,2,"HERNANDEZ, DANIEL",Nogales 9
Santa Cruz,37,10,23,4,DEM,State Representative,2,"HERNANDEZ, DANIEL",Nogales 10
Santa Cruz,53,11,40,1,DEM,State Representative,2,"HERNANDEZ, DANIEL",Tubac 11
Santa Cruz,22,6,13,2,DEM,State Representative,2,"HERNANDEZ, DANIEL",Nogales 12
